image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
thomas/0049-08-05,thomas_0049-08-05.jpg,thomas/0049-08,inflorescence,Cercis canadensis,Cercis canadensis,1.0,"[{""species"": ""Cercis canadensis"", ""confidence"": 1.0}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 1.1861120086109622e-08}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 8.152020392060422e-09}, {""species"": ""Rhus copallinum"", ""confidence"": 5.905304023556823e-10}, {""species"": ""Amelanchier arborea"", ""confidence"": 2.1724398668876432e-10}]",True,True,Cercis canadensis,0.9441813,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9441813028475057}, {""species"": ""Acer rubrum"", ""confidence"": 0.021904568779851852}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.01673305537232098}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.004378219076235073}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.0014750532452565224}]",True,True,Cercis canadensis,0.99,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.99}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.05}, {""species"": ""Cornus florida"", ""confidence"": 0.03}, {""species"": ""Aesculus glabra"", ""confidence"": 0.02}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.01}]",True,True,Cercis canadensis,0.9,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.1}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.05}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.05}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.05}]",True,True,eastern redbud,Fabaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/thomas/t0049-08-05.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0049-08-05.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,5,4,1111,1,True,True,True,all_four_correct
thomas/0104-01-01,thomas_0104-01-01.jpg,thomas/0104-01,inflorescence,Cephalanthus occidentalis,Cephalanthus occidentalis,1.0,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 1.0}, {""species"": ""Castanea dentata"", ""confidence"": 4.94445018262013e-09}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 8.592166977905435e-10}, {""species"": ""Salix nigra"", ""confidence"": 1.0261879540562902e-10}, {""species"": ""Cornus amomum"", ""confidence"": 9.056077415747765e-11}]",True,True,Cephalanthus occidentalis,0.98662826,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.98662826080719}, {""species"": ""Tilia americana"", ""confidence"": 0.0041977752239466095}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.0029766615535819457}, {""species"": ""Aesculus glabra"", ""confidence"": 0.0009133806555011255}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.0008825975528908563}]",True,True,Cephalanthus occidentalis,0.99,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.99}, {""species"": ""Cornus amomum"", ""confidence"": 0.08}, {""species"": ""Cornus sericea"", ""confidence"": 0.04}, {""species"": ""Cornus racemosa"", ""confidence"": 0.03}, {""species"": ""Ilex verticillata"", ""confidence"": 0.02}]",True,True,Cephalanthus occidentalis,0.9,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.9}, {""species"": ""Cornus racemosa"", ""confidence"": 0.3}, {""species"": ""Cornus sericea"", ""confidence"": 0.2}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Sambucus nigra"", ""confidence"": 0.1}]",True,True,common buttonbush,Rubiaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/thomas/t0104-01-01.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0104-01-01.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,4,4,1111,1,True,True,True,all_four_correct
thomas/0104-01-02,thomas_0104-01-02.jpg,thomas/0104-01,inflorescence,Cephalanthus occidentalis,Cephalanthus occidentalis,1.0,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 1.0}, {""species"": ""Cornus amomum"", ""confidence"": 5.4927885156930145e-11}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 3.775134718719819e-11}, {""species"": ""Lindera benzoin"", ""confidence"": 2.4133626954497833e-12}, {""species"": ""Castanea dentata"", ""confidence"": 7.835042293777295e-13}]",True,True,Cephalanthus occidentalis,0.49193484,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.4919348407019682}, {""species"": ""Cornus amomum"", ""confidence"": 0.07243637932803053}, {""species"": ""Fraxinus americana"", ""confidence"": 0.045585608774273804}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.040532850563841996}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.03833685485603571}]",True,True,Cephalanthus occidentalis,0.98,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.98}, {""species"": ""Cornus amomum"", ""confidence"": 0.12}, {""species"": ""Cornus sericea"", ""confidence"": 0.08}, {""species"": ""Cornus racemosa"", ""confidence"": 0.06}, {""species"": ""Sambucus nigra"", ""confidence"": 0.05}]",True,True,Cephalanthus occidentalis,0.8,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.8}, {""species"": ""Lindera benzoin"", ""confidence"": 0.6}, {""species"": ""Sambucus nigra"", ""confidence"": 0.5}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.4}, {""species"": ""Cornus amomum"", ""confidence"": 0.3}]",True,True,common buttonbush,Rubiaceae,inflorescence,close-up of flower interior,https://bioimages.vanderbilt.edu/tn/thomas/t0104-01-02.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0104-01-02.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,4,4,1111,1,True,True,True,all_four_correct
thomas/0104-01-03,thomas_0104-01-03.jpg,thomas/0104-01,inflorescence,Cephalanthus occidentalis,Cephalanthus occidentalis,0.99999988,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.9999998807907104}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 3.653481783771895e-08}, {""species"": ""Aesculus glabra"", ""confidence"": 2.8453344569356886e-08}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 1.5229979055675358e-08}, {""species"": ""Sorbus americana"", ""confidence"": 8.152019503882002e-09}]",True,True,Cephalanthus occidentalis,0.89498152,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.8949815181293412}, {""species"": ""Quercus rubra"", ""confidence"": 0.015335421805371537}, {""species"": ""Cornus amomum"", ""confidence"": 0.013193784094275438}, {""species"": ""Fraxinus americana"", ""confidence"": 0.01074614539208911}, {""species"": ""Prunus serotina"", ""confidence"": 0.007344809989215907}]",True,True,Cephalanthus occidentalis,0.99,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.99}, {""species"": ""Sambucus nigra"", ""confidence"": 0.08}, {""species"": ""Cornus amomum"", ""confidence"": 0.04}, {""species"": ""Cornus sericea"", ""confidence"": 0.03}, {""species"": ""Ilex verticillata"", ""confidence"": 0.02}]",True,True,Cephalanthus occidentalis,0.9,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.9}, {""species"": ""Lindera benzoin"", ""confidence"": 0.6}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.5}, {""species"": ""Cornus racemosa"", ""confidence"": 0.4}, {""species"": ""Sambucus nigra"", ""confidence"": 0.3}]",True,True,common buttonbush,Rubiaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/thomas/t0104-01-03.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0104-01-03.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,4,4,1111,1,True,True,True,all_four_correct
thomas/0301-02-02,thomas_0301-02-02.jpg,thomas/0301-02,leaf,Toxicodendron radicans,Toxicodendron radicans,1.0,"[{""species"": ""Toxicodendron radicans"", ""confidence"": 1.0}, {""species"": ""Rhus copallinum"", ""confidence"": 3.581747953784742e-10}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 1.0261879540562902e-10}, {""species"": ""Rhus aromatica"", ""confidence"": 1.2256066821147993e-11}, {""species"": ""Acer negundo"", ""confidence"": 3.098819161342914e-12}]",True,True,Toxicodendron radicans,0.98282091,"[{""species"": ""Toxicodendron radicans"", ""confidence"": 0.9828209055037737}, {""species"": ""Rhus aromatica"", ""confidence"": 0.009288374447488729}, {""species"": ""Acer negundo"", ""confidence"": 0.0013953286570401828}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.0006127728047791926}, {""species"": ""Aesculus glabra"", ""confidence"": 0.0005750202997934822}]",True,True,Toxicodendron radicans,0.96,"[{""species"": ""Toxicodendron radicans"", ""confidence"": 0.96}, {""species"": ""Rhus aromatica"", ""confidence"": 0.33}, {""species"": ""Acer negundo"", ""confidence"": 0.14}, {""species"": ""Staphylea trifolia"", ""confidence"": 0.08}, {""species"": ""Aesculus glabra"", ""confidence"": 0.03}]",True,True,Toxicodendron radicans,0.9,"[{""species"": ""Toxicodendron radicans"", ""confidence"": 0.9}, {""species"": ""Rhus glabra"", ""confidence"": 0.3}, {""species"": ""Rhus copallinum"", ""confidence"": 0.2}, {""species"": ""Rhus aromatica"", ""confidence"": 0.1}, {""species"": ""Cornus amomum"", ""confidence"": 0.05}]",True,True,eastern poison ivy,Anacardiaceae,leaf,whole upper surface,https://bioimages.vanderbilt.edu/tn/thomas/t0301-02-02.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0301-02-02.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,3,4,1111,1,True,True,True,all_four_correct
baskauf/89954,baskauf_89954.jpg,vanderbilt/11-283,whole tree (or vine),Platanus occidentalis,Platanus occidentalis,1.0,"[{""species"": ""Platanus occidentalis"", ""confidence"": 1.0}, {""species"": ""Castanea dentata"", ""confidence"": 1.6052279505629485e-09}, {""species"": ""Tilia americana"", ""confidence"": 1.4166087192180044e-09}, {""species"": ""Quercus bicolor"", ""confidence"": 6.691586174056852e-10}, {""species"": ""Fagus grandifolia"", ""confidence"": 3.16088155649652e-10}]",True,True,Platanus occidentalis,0.9662499,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9662498984899648}, {""species"": ""Populus deltoides"", ""confidence"": 0.012127403384552458}, {""species"": ""Ulmus americana"", ""confidence"": 0.004737769490384972}, {""species"": ""Juglans cinerea"", ""confidence"": 0.0030027937051647223}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.002827034586827493}]",True,True,Platanus occidentalis,0.99,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.99}, {""species"": ""Betula papyrifera"", ""confidence"": 0.18}, {""species"": ""Populus deltoides"", ""confidence"": 0.11}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.08}, {""species"": ""Acer saccharinum"", ""confidence"": 0.06}]",True,True,Platanus occidentalis,0.9,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9}, {""species"": ""Populus tremuloides"", ""confidence"": 0.6}, {""species"": ""Populus grandidentata"", ""confidence"": 0.5}, {""species"": ""Populus deltoides"", ""confidence"": 0.4}, {""species"": ""Betula papyrifera"", ""confidence"": 0.2}]",True,True,American sycamore,Platanaceae,whole tree (or vine),view up trunk,https://bioimages.vanderbilt.edu/tn/baskauf/t89954.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89954.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,4,1111,1,True,True,True,all_four_correct
baskauf/89960a,baskauf_89960a.jpg,vanderbilt/11-283,whole tree (or vine),Platanus occidentalis,Platanus occidentalis,1.0,"[{""species"": ""Platanus occidentalis"", ""confidence"": 1.0}, {""species"": ""Tilia americana"", ""confidence"": 2.061153470123145e-09}, {""species"": ""Castanea dentata"", ""confidence"": 4.5990555808117506e-10}, {""species"": ""Quercus bicolor"", ""confidence"": 3.581747953784742e-10}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 2.789468100949932e-10}]",True,True,Platanus occidentalis,0.97135946,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9713594601815118}, {""species"": ""Ulmus americana"", ""confidence"": 0.010072009649069655}, {""species"": ""Quercus alba"", ""confidence"": 0.00565242851749356}, {""species"": ""Populus deltoides"", ""confidence"": 0.0035490084056562184}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.0013425259649973928}]",True,True,Platanus occidentalis,0.98,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.98}, {""species"": ""Betula papyrifera"", ""confidence"": 0.08}, {""species"": ""Populus deltoides"", ""confidence"": 0.05}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.04}, {""species"": ""Acer saccharinum"", ""confidence"": 0.03}]",True,True,Platanus occidentalis,0.9,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9}, {""species"": ""Acer saccharinum"", ""confidence"": 0.5}, {""species"": ""Populus deltoides"", ""confidence"": 0.4}, {""species"": ""Populus grandidentata"", ""confidence"": 0.3}, {""species"": ""Populus tremuloides"", ""confidence"": 0.2}]",True,True,American sycamore,Platanaceae,whole tree (or vine),winter,https://bioimages.vanderbilt.edu/tn/baskauf/t89960a.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89960a.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,4,1111,1,True,True,True,all_four_correct
baskauf/89963,baskauf_89963.jpg,vanderbilt/11-283,whole tree (or vine),Platanus occidentalis,Platanus occidentalis,1.0,"[{""species"": ""Platanus occidentalis"", ""confidence"": 1.0}, {""species"": ""Tilia americana"", ""confidence"": 6.691586174056852e-10}, {""species"": ""Quercus bicolor"", ""confidence"": 2.4616969573898473e-10}, {""species"": ""Castanea dentata"", ""confidence"": 2.4616969573898473e-10}, {""species"": ""Fagus grandifolia"", ""confidence"": 9.056077415747765e-11}]",True,True,Platanus occidentalis,0.9605602,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9605602033790102}, {""species"": ""Ulmus americana"", ""confidence"": 0.009608137211062079}, {""species"": ""Quercus rubra"", ""confidence"": 0.00631972510658948}, {""species"": ""Populus tremuloides"", ""confidence"": 0.004508401666541568}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.002649300802174246}]",True,True,Platanus occidentalis,0.98,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.98}, {""species"": ""Betula papyrifera"", ""confidence"": 0.18}, {""species"": ""Populus deltoides"", ""confidence"": 0.09}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.04}, {""species"": ""Acer saccharinum"", ""confidence"": 0.03}]",True,True,Platanus occidentalis,0.9,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9}, {""species"": ""Acer saccharinum"", ""confidence"": 0.6}, {""species"": ""Populus grandidentata"", ""confidence"": 0.5}, {""species"": ""Populus deltoides"", ""confidence"": 0.4}, {""species"": ""Populus tremuloides"", ""confidence"": 0.3}]",True,True,American sycamore,Platanaceae,whole tree (or vine),winter,https://bioimages.vanderbilt.edu/tn/baskauf/t89963.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89963.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,4,1111,1,True,True,True,all_four_correct
baskauf/90872,baskauf_90872.jpg,vanderbilt/11-283,whole tree (or vine),Platanus occidentalis,Platanus occidentalis,1.0,"[{""species"": ""Platanus occidentalis"", ""confidence"": 1.0}, {""species"": ""Tilia americana"", ""confidence"": 2.646573848963385e-09}, {""species"": ""Quercus bicolor"", ""confidence"": 2.061153470123145e-09}, {""species"": ""Quercus alba"", ""confidence"": 2.061153470123145e-09}, {""species"": ""Fagus grandifolia"", ""confidence"": 1.1032560420787263e-09}]",True,True,Platanus occidentalis,0.93090966,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.930909662153985}, {""species"": ""Quercus alba"", ""confidence"": 0.030242066824078533}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.006730464310600861}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.0050156090346535455}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.0034797188427325002}]",True,True,Platanus occidentalis,0.95,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.95}, {""species"": ""Acer platanoides"", ""confidence"": 0.12}, {""species"": ""Acer saccharinum"", ""confidence"": 0.08}, {""species"": ""Acer rubrum"", ""confidence"": 0.05}, {""species"": ""Tilia americana"", ""confidence"": 0.03}]",True,True,Platanus occidentalis,0.9,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9}, {""species"": ""Acer saccharinum"", ""confidence"": 0.6}, {""species"": ""Acer platanoides"", ""confidence"": 0.4}, {""species"": ""Acer rubrum"", ""confidence"": 0.3}, {""species"": ""Populus deltoides"", ""confidence"": 0.2}]",True,True,American sycamore,Platanaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t90872.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g90872.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,4,1111,1,True,True,True,all_four_correct
baskauf/90874,baskauf_90874.jpg,vanderbilt/11-283,whole tree (or vine),Platanus occidentalis,Platanus occidentalis,1.0,"[{""species"": ""Platanus occidentalis"", ""confidence"": 1.0}, {""species"": ""Tilia americana"", ""confidence"": 1.8189616479702408e-09}, {""species"": ""Quercus bicolor"", ""confidence"": 1.2501528701136522e-09}, {""species"": ""Populus deltoides"", ""confidence"": 1.2501528701136522e-09}, {""species"": ""Populus tremuloides"", ""confidence"": 1.1032560420787263e-09}]",True,True,Platanus occidentalis,0.98635439,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9863543942694367}, {""species"": ""Quercus alba"", ""confidence"": 0.0037632570047271075}, {""species"": ""Quercus palustris"", ""confidence"": 0.0023978076336800265}, {""species"": ""Populus deltoides"", ""confidence"": 0.0017443044809746131}, {""species"": ""Quercus rubra"", ""confidence"": 0.0016322821834068686}]",True,True,Platanus occidentalis,0.97,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.97}, {""species"": ""Acer platanoides"", ""confidence"": 0.08}, {""species"": ""Acer saccharinum"", ""confidence"": 0.05}, {""species"": ""Acer rubrum"", ""confidence"": 0.03}, {""species"": ""Populus deltoides"", ""confidence"": 0.02}]",True,True,Platanus occidentalis,0.9,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9}, {""species"": ""Acer saccharinum"", ""confidence"": 0.5}, {""species"": ""Populus deltoides"", ""confidence"": 0.4}, {""species"": ""Populus grandidentata"", ""confidence"": 0.3}, {""species"": ""Populus tremuloides"", ""confidence"": 0.2}]",True,True,American sycamore,Platanaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t90874.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g90874.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,4,1111,1,True,True,True,all_four_correct
baskauf/10502,baskauf_10502.jpg,vanderbilt/12-126,twig,Ginkgo biloba,Ginkgo biloba,0.99313545,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9931354522705078}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.006691694259643555}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.00015737354988232255}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 4.752269887831062e-06}, {""species"": ""Rhus copallinum"", ""confidence"": 4.193863333057379e-06}]",True,True,Ginkgo biloba,0.38533916,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.38533916092475196}, {""species"": ""Cercis canadensis"", ""confidence"": 0.15226484954939676}, {""species"": ""Ulmus americana"", ""confidence"": 0.14056959827573223}, {""species"": ""Ulmus rubra"", ""confidence"": 0.061526706067906854}, {""species"": ""Juglans nigra"", ""confidence"": 0.04808161772347141}]",True,True,Ginkgo biloba,0.99,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.99}, {""species"": ""Acer saccharinum"", ""confidence"": 0.06}, {""species"": ""Acer platanoides"", ""confidence"": 0.03}, {""species"": ""Acer rubrum"", ""confidence"": 0.02}, {""species"": ""Sassafras albidum"", ""confidence"": 0.01}]",True,True,Ginkgo biloba,0.9,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.3}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.2}, {""species"": ""Betula lenta"", ""confidence"": 0.1}, {""species"": ""Acer saccharum"", ""confidence"": 0.1}]",True,True,maidenhair tree,Ginkgoaceae,twig,showing attachment of needles,https://bioimages.vanderbilt.edu/tn/baskauf/tgibi2-lfdevel10502.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggibi2-lfdevel10502.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,4,1111,1,True,True,True,all_four_correct
baskauf/10554,baskauf_10554.jpg,vanderbilt/12-126,cone,Ginkgo biloba,Ginkgo biloba,0.99998796,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9999879598617554}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 1.1478761734906584e-05}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.102408558357638e-07}, {""species"": ""Tilia americana"", ""confidence"": 8.764142478412396e-08}, {""species"": ""Populus deltoides"", ""confidence"": 6.023501697427491e-08}]",True,True,Ginkgo biloba,0.89376993,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.8937699334095422}, {""species"": ""Populus deltoides"", ""confidence"": 0.04608610610315508}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.009132196951104515}, {""species"": ""Dirca palustris"", ""confidence"": 0.008457370071354872}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.005727254389426094}]",True,True,Ginkgo biloba,0.99,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.99}, {""species"": ""Populus tremuloides"", ""confidence"": 0.04}, {""species"": ""Populus grandidentata"", ""confidence"": 0.03}, {""species"": ""Betula papyrifera"", ""confidence"": 0.02}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.01}]",True,True,Ginkgo biloba,1.0,"[{""species"": ""Ginkgo biloba"", ""confidence"": 1.0}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.3}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.2}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.1}, {""species"": ""Acer negundo"", ""confidence"": 0.1}]",True,True,maidenhair tree,Ginkgoaceae,cone,male,https://bioimages.vanderbilt.edu/tn/baskauf/tgibi2-comale10554.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggibi2-comale10554.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,4,1111,1,True,True,True,all_four_correct
baskauf/10556,baskauf_10556.jpg,vanderbilt/12-126,leaf,Ginkgo biloba,Ginkgo biloba,0.24933225,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.2493322491645813}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.22003494203090668}, {""species"": ""Tilia americana"", ""confidence"": 0.19418014585971832}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.0917242169380188}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.055633544921875}]",True,True,Ginkgo biloba,0.95484931,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9548493123390014}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.013896179911863637}, {""species"": ""Dirca palustris"", ""confidence"": 0.004996698709033242}, {""species"": ""Cercis canadensis"", ""confidence"": 0.0037262274177493272}, {""species"": ""Acer saccharum"", ""confidence"": 0.0027495863983808245}]",True,True,Ginkgo biloba,0.87,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.87}, {""species"": ""Lindera benzoin"", ""confidence"": 0.08}, {""species"": ""Cornus florida"", ""confidence"": 0.04}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.02}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.02}]",True,True,Ginkgo biloba,0.9,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.3}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.2}, {""species"": ""Cercis canadensis"", ""confidence"": 0.1}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.1}]",True,True,maidenhair tree,Ginkgoaceae,leaf,showing orientation on twig,https://bioimages.vanderbilt.edu/tn/baskauf/tgibi2-lfpetiole-close10556.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggibi2-lfpetiole-close10556.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,4,1111,1,True,True,True,all_four_correct
baskauf/10557,baskauf_10557.jpg,vanderbilt/12-126,twig,Ginkgo biloba,Ginkgo biloba,0.99996936,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9999693632125854}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 1.8924925825558603e-05}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 7.889082553447224e-06}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 3.288659172540065e-06}, {""species"": ""Quercus palustris"", ""confidence"": 2.382296599989786e-07}]",True,True,Ginkgo biloba,0.92703828,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.9270382773438074}, {""species"": ""Acer saccharum"", ""confidence"": 0.01691570027180341}, {""species"": ""Aesculus glabra"", ""confidence"": 0.014165924249439025}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.009882883484528614}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.0032133086134496537}]",True,True,Ginkgo biloba,0.99,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.99}, {""species"": ""Acer saccharinum"", ""confidence"": 0.03}, {""species"": ""Populus tremuloides"", ""confidence"": 0.02}, {""species"": ""Betula papyrifera"", ""confidence"": 0.01}, {""species"": ""Tilia americana"", ""confidence"": 0.01}]",True,True,Ginkgo biloba,0.95,"[{""species"": ""Ginkgo biloba"", ""confidence"": 0.95}, {""species"": ""Acer platanoides"", ""confidence"": 0.1}, {""species"": ""Acer saccharum"", ""confidence"": 0.05}, {""species"": ""Populus tremuloides"", ""confidence"": 0.05}, {""species"": ""Betula papyrifera"", ""confidence"": 0.05}]",True,True,maidenhair tree,Ginkgoaceae,twig,showing attachment of needles,https://bioimages.vanderbilt.edu/tn/baskauf/tgibi2-twdevel-lf10557.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggibi2-twdevel-lf10557.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,4,1111,1,True,True,True,all_four_correct
