image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
baskauf/39161,baskauf_39161.jpg,ind-baskauf/39138,twig,Acer saccharum,Acer saccharum,0.9999944,"[{""species"": ""Acer saccharum"", ""confidence"": 0.9999943971633911}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 4.785090823133942e-06}, {""species"": ""Acer negundo"", ""confidence"": 6.475916052295361e-07}, {""species"": ""Quercus alba"", ""confidence"": 4.691138144607976e-08}, {""species"": ""Quercus palustris"", ""confidence"": 2.2159365897778116e-08}]",True,True,Quercus palustris,0.24372844,"[{""species"": ""Quercus palustris"", ""confidence"": 0.24372843714113293}, {""species"": ""Prunus serotina"", ""confidence"": 0.0915060689950286}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.07979659396273053}, {""species"": ""Juglans cinerea"", ""confidence"": 0.06184422494089588}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.05817370580317438}]",False,False,Acer saccharum,0.58,"[{""species"": ""Acer saccharum"", ""confidence"": 0.58}, {""species"": ""Acer nigrum"", ""confidence"": 0.18}, {""species"": ""Acer rubrum"", ""confidence"": 0.12}, {""species"": ""Acer platanoides"", ""confidence"": 0.08}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.05}]",True,True,Fraxinus americana,0.7,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.7}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.6}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.5}, {""species"": ""Acer negundo"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}]",False,False,sugar maple,Aceraceae,twig,close-up winter leaf scar/bud,https://bioimages.vanderbilt.edu/tn/baskauf/tacsa3-twopposite-buds39161.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacsa3-twopposite-buds39161.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1010,3,False,False,False,embedding_disagreement
baskauf/39181,baskauf_39181.jpg,ind-baskauf/39138,twig,Acer saccharum,Acer saccharum,0.99989307,"[{""species"": ""Acer saccharum"", ""confidence"": 0.999893069267273}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 7.484383240807801e-05}, {""species"": ""Fraxinus americana"", ""confidence"": 7.888481377449352e-06}, {""species"": ""Ilex verticillata"", ""confidence"": 4.222399638820207e-06}, {""species"": ""Acer negundo"", ""confidence"": 3.7262548175931443e-06}]",True,True,Ailanthus altissima,0.67579712,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.6757971165547954}, {""species"": ""Pinus strobus"", ""confidence"": 0.12235850715730835}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.033372397606733877}, {""species"": ""Quercus rubra"", ""confidence"": 0.024698682480733734}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.02209485164248991}]",False,False,Magnolia acuminata,0.83,"[{""species"": ""Magnolia acuminata"", ""confidence"": 0.83}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.18}, {""species"": ""Quercus alba"", ""confidence"": 0.12}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.08}, {""species"": ""Aesculus glabra"", ""confidence"": 0.06}]",False,False,Fraxinus americana,0.7,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.7}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.65}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.6}, {""species"": ""Ulmus americana"", ""confidence"": 0.5}, {""species"": ""Ulmus rubra"", ""confidence"": 0.45}]",False,False,sugar maple,Aceraceae,twig,close-up winter terminal bud,https://bioimages.vanderbilt.edu/tn/baskauf/tacsa3-twterm-leaf-scar39181.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacsa3-twterm-leaf-scar39181.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/49335,baskauf_49335.jpg,ind-baskauf/49335,whole tree (or vine),Sorbus americana,Sorbus americana,1.0,"[{""species"": ""Sorbus americana"", ""confidence"": 1.0}, {""species"": ""Rhus copallinum"", ""confidence"": 1.9555681518568235e-08}, {""species"": ""Viburnum lantanoides"", ""confidence"": 1.3440409674103648e-08}, {""species"": ""Ailanthus altissima"", ""confidence"": 6.348800152267131e-09}, {""species"": ""Sambucus racemosa"", ""confidence"": 4.94445018262013e-09}]",True,True,Ailanthus altissima,0.4979974,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.4979974013460564}, {""species"": ""Sorbus americana"", ""confidence"": 0.10253637415485022}, {""species"": ""Juglans nigra"", ""confidence"": 0.04087995253717226}, {""species"": ""Pinus strobus"", ""confidence"": 0.03732079479340838}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.03414152425769605}]",False,True,Sorbus americana,0.82,"[{""species"": ""Sorbus americana"", ""confidence"": 0.82}, {""species"": ""Sambucus nigra"", ""confidence"": 0.48}, {""species"": ""Fraxinus americana"", ""confidence"": 0.18}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.1}, {""species"": ""Rhus glabra"", ""confidence"": 0.07}]",True,True,Sorbus americana,0.7,"[{""species"": ""Sorbus americana"", ""confidence"": 0.7}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.3}, {""species"": ""Prunus virginiana"", ""confidence"": 0.2}, {""species"": ""Acer rubrum"", ""confidence"": 0.1}]",True,True,American mountain ash,Rosaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/tsoam3-wpin-flower49335.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsoam3-wpin-flower49335.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,3,1011,2,False,False,True,embedding_disagreement
baskauf/49344,baskauf_49344.jpg,ind-baskauf/49335,inflorescence,Sorbus americana,Sorbus americana,0.99999917,"[{""species"": ""Sorbus americana"", ""confidence"": 0.9999991655349731}, {""species"": ""Rhus copallinum"", ""confidence"": 6.475946747741546e-07}, {""species"": ""Sambucus racemosa"", ""confidence"": 9.931186184530816e-08}, {""species"": ""Amelanchier arborea"", ""confidence"": 1.522996839753432e-08}, {""species"": ""Viburnum lantanoides"", ""confidence"": 1.3440398127784192e-08}]",True,True,Prunus serotina,0.22906415,"[{""species"": ""Prunus serotina"", ""confidence"": 0.22906415234847494}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.17705486284956007}, {""species"": ""Cornus amomum"", ""confidence"": 0.1153468012495257}, {""species"": ""Sorbus americana"", ""confidence"": 0.09513660149781998}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.08494491382153932}]",False,True,Prunus serotina,0.82,"[{""species"": ""Prunus serotina"", ""confidence"": 0.82}, {""species"": ""Prunus virginiana"", ""confidence"": 0.63}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.22}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.14}, {""species"": ""Sorbus americana"", ""confidence"": 0.08}]",False,True,Sorbus americana,0.7,"[{""species"": ""Sorbus americana"", ""confidence"": 0.7}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.6}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.5}, {""species"": ""Prunus virginiana"", ""confidence"": 0.4}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.3}]",True,True,American mountain ash,Rosaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tsoam3-fl49344.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsoam3-fl49344.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1001,2,False,False,False,embedding_disagreement
baskauf/51813,baskauf_51813.jpg,ind-baskauf/51813,inflorescence,Zanthoxylum americanum,Zanthoxylum americanum,0.99998832,"[{""species"": ""Zanthoxylum americanum"", ""confidence"": 0.999988317489624}, {""species"": ""Ilex verticillata"", ""confidence"": 7.889232620073017e-06}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 1.9947106011386495e-06}, {""species"": ""Lindera benzoin"", ""confidence"": 1.3709430959352176e-06}, {""species"": ""Sassafras albidum"", ""confidence"": 2.3823417905077804e-07}]",True,True,Quercus palustris,0.21162798,"[{""species"": ""Quercus palustris"", ""confidence"": 0.21162797618584822}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.20777312083700047}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.0622700082139961}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.05890669620300078}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.050238619470154275}]",False,False,Cornus amomum,0.46,"[{""species"": ""Cornus amomum"", ""confidence"": 0.46}, {""species"": ""Cornus racemosa"", ""confidence"": 0.22}, {""species"": ""Cornus sericea"", ""confidence"": 0.16}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.08}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.05}]",False,False,Lindera benzoin,0.7,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.7}, {""species"": ""Staphylea trifolia"", ""confidence"": 0.5}, {""species"": ""Cornus amomum"", ""confidence"": 0.4}, {""species"": ""Cornus racemosa"", ""confidence"": 0.3}, {""species"": ""Cornus sericea"", ""confidence"": 0.2}]",False,False,common pricklyash,Rutaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tzaam--flfemale-front51813.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gzaam--flfemale-front51813.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/51814,baskauf_51814.jpg,ind-baskauf/51813,inflorescence,Zanthoxylum americanum,Zanthoxylum americanum,0.99999356,"[{""species"": ""Zanthoxylum americanum"", ""confidence"": 0.9999935626983643}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 2.2603148863709066e-06}, {""species"": ""Ilex verticillata"", ""confidence"": 1.5534902786384919e-06}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 1.0676972124201711e-06}, {""species"": ""Fraxinus americana"", ""confidence"": 5.043444275543152e-07}]",True,True,Gleditsia triacanthos,0.47153093,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.4715309319377917}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.22255338542492364}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.12281613588784258}, {""species"": ""Quercus palustris"", ""confidence"": 0.029857788558708225}, {""species"": ""Ilex verticillata"", ""confidence"": 0.022687831359440074}]",False,True,Lonicera morrowii,0.83,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.83}, {""species"": ""Cornus amomum"", ""confidence"": 0.13}, {""species"": ""Cornus racemosa"", ""confidence"": 0.09}, {""species"": ""Cornus sericea"", ""confidence"": 0.06}, {""species"": ""Lindera benzoin"", ""confidence"": 0.04}]",False,False,Rhus glabra,0.7,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Rhus copallinum"", ""confidence"": 0.5}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.4}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.3}]",False,True,common pricklyash,Rutaceae,inflorescence,whole - female,https://bioimages.vanderbilt.edu/tn/baskauf/tzaam--flfemale-inflor51814.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gzaam--flfemale-inflor51814.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/51815,baskauf_51815.jpg,ind-baskauf/51813,inflorescence,Zanthoxylum americanum,Zanthoxylum americanum,0.99987388,"[{""species"": ""Zanthoxylum americanum"", ""confidence"": 0.9998738765716553}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 8.480753604089841e-05}, {""species"": ""Ilex verticillata"", ""confidence"": 2.1442703655338846e-05}, {""species"": ""Rhus copallinum"", ""confidence"": 6.961426606721943e-06}, {""species"": ""Quercus palustris"", ""confidence"": 6.961426606721943e-06}]",True,True,Acer negundo,0.1738343,"[{""species"": ""Acer negundo"", ""confidence"": 0.17383429557141192}, {""species"": ""Acer saccharum"", ""confidence"": 0.10887018944448139}, {""species"": ""Sassafras albidum"", ""confidence"": 0.08207636421216782}, {""species"": ""Cercis canadensis"", ""confidence"": 0.08014964167849531}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.07139500556089731}]",False,True,Acer saccharum,0.76,"[{""species"": ""Acer saccharum"", ""confidence"": 0.76}, {""species"": ""Acer nigrum"", ""confidence"": 0.62}, {""species"": ""Acer platanoides"", ""confidence"": 0.31}, {""species"": ""Acer rubrum"", ""confidence"": 0.12}, {""species"": ""Viburnum opulus"", ""confidence"": 0.05}]",False,False,Rhus glabra,0.7,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Rhus copallinum"", ""confidence"": 0.5}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.4}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.3}]",False,False,common pricklyash,Rutaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tzaam--flfemale-side51815.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gzaam--flfemale-side51815.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/51816,baskauf_51816.jpg,ind-baskauf/51813,twig,Zanthoxylum americanum,Zanthoxylum americanum,0.99999952,"[{""species"": ""Zanthoxylum americanum"", ""confidence"": 0.9999995231628418}, {""species"": ""Rhus copallinum"", ""confidence"": 3.05902176478412e-07}, {""species"": ""Sorbus americana"", ""confidence"": 1.1253511900122248e-07}, {""species"": ""Rhus glabra"", ""confidence"": 2.2159479584615838e-08}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 1.9555672636784038e-08}]",True,True,Quercus palustris,0.3452518,"[{""species"": ""Quercus palustris"", ""confidence"": 0.3452518031557755}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.09558342792599525}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.09229423615422265}, {""species"": ""Acer saccharum"", ""confidence"": 0.08328809663764453}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.0490229413621854}]",False,True,Pyrus calleryana,0.62,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.62}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.18}, {""species"": ""Prunus virginiana"", ""confidence"": 0.08}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.05}, {""species"": ""Cornus florida"", ""confidence"": 0.04}]",False,False,Rhus glabra,0.7,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Rhus copallinum"", ""confidence"": 0.5}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.4}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.3}]",False,True,common pricklyash,Rutaceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/baskauf/tzaam--twwith-flowers51816.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gzaam--twwith-flowers51816.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/54564,baskauf_54564.jpg,ind-baskauf/54562,whole tree (or vine),Lonicera morrowii,Lonicera morrowii,0.73094869,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.7309486865997314}, {""species"": ""Ilex verticillata"", ""confidence"": 0.2689010202884674}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.00014872493920847774}, {""species"": ""Lindera benzoin"", ""confidence"": 1.6521847783224075e-06}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.670507903701491e-08}]",True,True,Ilex verticillata,0.28597807,"[{""species"": ""Ilex verticillata"", ""confidence"": 0.2859780650467659}, {""species"": ""Ulmus rubra"", ""confidence"": 0.18459045976353305}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.13120888481497822}, {""species"": ""Rhus aromatica"", ""confidence"": 0.04935397823123845}, {""species"": ""Cornus amomum"", ""confidence"": 0.04798357335639317}]",False,True,Lonicera morrowii,0.87,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.87}, {""species"": ""Ilex verticillata"", ""confidence"": 0.24}, {""species"": ""Cornus racemosa"", ""confidence"": 0.15}, {""species"": ""Prunus virginiana"", ""confidence"": 0.1}, {""species"": ""Viburnum opulus"", ""confidence"": 0.08}]",True,True,Lonicera morrowii,0.8,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.8}, {""species"": ""Sambucus nigra"", ""confidence"": 0.6}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.55}, {""species"": ""Cornus racemosa"", ""confidence"": 0.4}, {""species"": ""Cornus sericea"", ""confidence"": 0.35}]",True,True,Morrow's honeysuckle,Caprifoliaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/tlomo2-wpin-fruit54564.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/glomo2-wpin-fruit54564.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,3,1011,2,False,False,True,embedding_disagreement
baskauf/54565,baskauf_54565.jpg,ind-baskauf/54562,fruit,Lonicera morrowii,Lonicera morrowii,0.99979347,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.9997934699058533}, {""species"": ""Ilex verticillata"", ""confidence"": 0.0002034263452515006}, {""species"": ""Amelanchier arborea"", ""confidence"": 1.3706759318665718e-06}, {""species"": ""Lindera benzoin"", ""confidence"": 9.420508604307543e-07}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 8.313569992424164e-07}]",True,True,Ilex verticillata,0.27153401,"[{""species"": ""Ilex verticillata"", ""confidence"": 0.2715340136576636}, {""species"": ""Rhus aromatica"", ""confidence"": 0.20059018900137093}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.08070142067411232}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07511314799808662}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.05317836435728022}]",False,True,Lonicera morrowii,0.98,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.98}, {""species"": ""Ilex verticillata"", ""confidence"": 0.08}, {""species"": ""Cornus florida"", ""confidence"": 0.06}, {""species"": ""Lindera benzoin"", ""confidence"": 0.05}, {""species"": ""Cornus amomum"", ""confidence"": 0.04}]",True,True,Lonicera morrowii,0.9,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.9}, {""species"": ""Sambucus nigra"", ""confidence"": 0.6}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.55}, {""species"": ""Cornus sericea"", ""confidence"": 0.4}, {""species"": ""Cornus racemosa"", ""confidence"": 0.35}]",True,True,Morrow's honeysuckle,Caprifoliaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tlomo2-frdistant54565.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/glomo2-frdistant54565.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,3,1011,2,False,False,True,embedding_disagreement
baskauf/54568,baskauf_54568.jpg,ind-baskauf/54562,fruit,Lonicera morrowii,Lonicera morrowii,0.99568164,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.995681643486023}, {""species"": ""Ilex verticillata"", ""confidence"": 0.003590988926589489}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.0007071075960993767}, {""species"": ""Celtis occidentalis"", ""confidence"": 6.9322391027526464e-06}, {""species"": ""Lindera benzoin"", ""confidence"": 4.764453933603363e-06}]",True,True,Pyrus calleryana,0.31253008,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.31253007849061587}, {""species"": ""Ilex verticillata"", ""confidence"": 0.28351638948078484}, {""species"": ""Cornus amomum"", ""confidence"": 0.06012394734751982}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.04953363260589764}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.03038569118940277}]",False,False,Lonicera morrowii,0.95,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.95}, {""species"": ""Cornus amomum"", ""confidence"": 0.28}, {""species"": ""Cornus racemosa"", ""confidence"": 0.18}, {""species"": ""Viburnum opulus"", ""confidence"": 0.12}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.07}]",True,True,Sambucus nigra,0.8,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.8}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.7}, {""species"": ""Viburnum opulus"", ""confidence"": 0.6}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.5}, {""species"": ""Cornus sericea"", ""confidence"": 0.4}]",False,False,Morrow's honeysuckle,Caprifoliaceae,fruit,lateral or general close-up,https://bioimages.vanderbilt.edu/tn/baskauf/tlomo2-frclose54568.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/glomo2-frclose54568.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,1010,3,False,False,False,embedding_disagreement
baskauf/65657,baskauf_65657.jpg,ind-baskauf/65657,whole tree (or vine),Dirca palustris,Lindera benzoin,0.89642239,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.8964223861694336}, {""species"": ""Aesculus glabra"", ""confidence"": 0.04463024437427521}, {""species"": ""Sassafras albidum"", ""confidence"": 0.0347580686211586}, {""species"": ""Castanea dentata"", ""confidence"": 0.0210818350315094}, {""species"": ""Dirca palustris"", ""confidence"": 0.001730502350255847}]",False,True,Dirca palustris,0.70589868,"[{""species"": ""Dirca palustris"", ""confidence"": 0.7058986770834695}, {""species"": ""Sassafras albidum"", ""confidence"": 0.10345077442313483}, {""species"": ""Cornus florida"", ""confidence"": 0.0683041555661539}, {""species"": ""Carya ovata"", ""confidence"": 0.024741788146356206}, {""species"": ""Aesculus glabra"", ""confidence"": 0.011918722796879702}]",True,True,Lindera benzoin,0.72,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.72}, {""species"": ""Dirca palustris"", ""confidence"": 0.28}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.19}, {""species"": ""Cornus amomum"", ""confidence"": 0.12}, {""species"": ""Cornus racemosa"", ""confidence"": 0.08}]",False,True,Lindera benzoin,0.7,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.7}, {""species"": ""Cornus racemosa"", ""confidence"": 0.6}, {""species"": ""Rhus glabra"", ""confidence"": 0.5}, {""species"": ""Sambucus nigra"", ""confidence"": 0.4}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.3}]",False,False,eastern leatherwood,Thymelaeaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/tdipa9-wp65657.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gdipa9-wp65657.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,1,1,0100,2,False,False,True,embedding_disagreement
baskauf/66185,baskauf_66185.jpg,ind-baskauf/66180,inflorescence,Gleditsia triacanthos,Gleditsia triacanthos,0.99999857,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999985694885254}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 7.338205136875331e-07}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 4.450845949577342e-07}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.3823662331778905e-07}, {""species"": ""Rhus copallinum"", ""confidence"": 2.6465700742051013e-09}]",True,True,Rhus glabra,0.38372584,"[{""species"": ""Rhus glabra"", ""confidence"": 0.3837258375142508}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.29601476242740304}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.1786014157499005}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.02215067581837379}, {""species"": ""Fraxinus americana"", ""confidence"": 0.017801384082722034}]",False,True,Gleditsia triacanthos,0.84,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.84}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.36}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.21}, {""species"": ""Juglans nigra"", ""confidence"": 0.12}, {""species"": ""Rhus glabra"", ""confidence"": 0.08}]",True,True,Gleditsia triacanthos,0.7,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Cercis canadensis"", ""confidence"": 0.4}, {""species"": ""Fraxinus americana"", ""confidence"": 0.3}]",True,True,honeylocust,Fabaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--flmale-front66185.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--flmale-front66185.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,3,1011,2,False,False,True,embedding_disagreement
kirchoff/em2344,kirchoff_em2344.jpg,ind-kirchoff/mason19,twig,Quercus palustris,Quercus palustris,0.99846268,"[{""species"": ""Quercus palustris"", ""confidence"": 0.9984626770019531}, {""species"": ""Quercus rubra"", ""confidence"": 0.0015011278446763754}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 2.74941176030552e-05}, {""species"": ""Quercus bicolor"", ""confidence"": 7.877195457695052e-06}, {""species"": ""Quercus macrocarpa"", ""confidence"": 3.921824998087686e-07}]",True,True,Quercus rubra,0.69175399,"[{""species"": ""Quercus rubra"", ""confidence"": 0.6917539912954173}, {""species"": ""Quercus palustris"", ""confidence"": 0.2776141742038916}, {""species"": ""Quercus alba"", ""confidence"": 0.009053944826484403}, {""species"": ""Ginkgo biloba"", ""confidence"": 0.0032444369796936893}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.0026880527698481546}]",False,True,Acer saccharinum,0.95,"[{""species"": ""Acer saccharinum"", ""confidence"": 0.95}, {""species"": ""Acer rubrum"", ""confidence"": 0.28}, {""species"": ""Acer platanoides"", ""confidence"": 0.14}, {""species"": ""Acer saccharum"", ""confidence"": 0.08}, {""species"": ""Acer nigrum"", ""confidence"": 0.04}]",False,False,Quercus alba,0.8,"[{""species"": ""Quercus alba"", ""confidence"": 0.8}, {""species"": ""Quercus bicolor"", ""confidence"": 0.7}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.6}, {""species"": ""Quercus rubra"", ""confidence"": 0.5}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.4}]",False,False,pin oak,Fagaceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/kirchoff/tem2344.jpg,https://bioimages.vanderbilt.edu/gq/kirchoff/gem2344.jpg,Emily C. Mason,http://creativecommons.org/licenses/by/4.0/,16,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
