representation,k,image_id,split,cluster_id,distance_to_centroid
efficientnet_b0,20,baskauf/11522,test,14,0.6387643814086914
efficientnet_b0,20,baskauf/10791,train,1,0.8188145160675049
efficientnet_b0,20,baskauf/10793,train,9,0.7165368795394897
efficientnet_b0,20,baskauf/10794,train,14,0.5895916223526001
efficientnet_b0,20,baskauf/50707,validation,12,0.8475037813186646
efficientnet_b0,20,baskauf/50709,validation,7,0.8697180151939392
efficientnet_b0,20,baskauf/50587,train,1,0.8864867687225342
efficientnet_b0,20,baskauf/50588,train,6,0.7616013884544373
efficientnet_b0,20,baskauf/50586,train,14,0.7898623943328857
efficientnet_b0,20,baskauf/11202,train,0,0.8766555190086365
efficientnet_b0,20,baskauf/11166,train,15,0.7671027183532715
efficientnet_b0,20,baskauf/10332,train,13,0.8076592683792114
efficientnet_b0,20,baskauf/10333,train,13,0.8410499691963196
efficientnet_b0,20,baskauf/89384,train,13,0.7008284330368042
efficientnet_b0,20,baskauf/11227,train,5,0.6458021998405457
efficientnet_b0,20,thomas/0049-08-05,test,9,0.7727273106575012
efficientnet_b0,20,thomas/0049-08-04,test,9,0.8048228621482849
efficientnet_b0,20,thomas/0049-08-02,test,6,0.8246701955795288
efficientnet_b0,20,thomas/0049-08-03,test,9,0.8391304612159729
efficientnet_b0,20,thomas/0049-08-01,test,3,0.7882845401763916
efficientnet_b0,20,baskauf/10392,train,6,0.8375120759010315
efficientnet_b0,20,baskauf/10393,train,9,0.8698463439941406
efficientnet_b0,20,baskauf/51003,train,6,0.8428765535354614
efficientnet_b0,20,baskauf/51004,train,1,0.8863309025764465
efficientnet_b0,20,baskauf/10206,validation,1,0.8350185751914978
efficientnet_b0,20,baskauf/10207,validation,1,0.8484191298484802
efficientnet_b0,20,baskauf/10339,validation,13,0.7348296046257019
efficientnet_b0,20,baskauf/15391,train,15,0.8993335962295532
efficientnet_b0,20,baskauf/10739,train,0,0.9079564809799194
efficientnet_b0,20,baskauf/11211,train,15,0.7870573997497559
efficientnet_b0,20,baskauf/15395,train,16,0.571264386177063
efficientnet_b0,20,baskauf/11206,train,2,0.6484203338623047
efficientnet_b0,20,baskauf/11208,train,2,0.7345103025436401
efficientnet_b0,20,baskauf/17265,train,8,0.7322219610214233
efficientnet_b0,20,baskauf/10766,train,2,0.6689518094062805
efficientnet_b0,20,baskauf/29777,train,8,0.824113130569458
efficientnet_b0,20,baskauf/29775,train,14,0.7487306594848633
efficientnet_b0,20,baskauf/10491,train,13,0.7965919375419617
efficientnet_b0,20,baskauf/10493,train,13,0.7872838377952576
efficientnet_b0,20,baskauf/10497,train,13,0.7858386635780334
efficientnet_b0,20,baskauf/90931,train,3,0.7460986375808716
efficientnet_b0,20,baskauf/89354,train,3,0.8329514861106873
efficientnet_b0,20,baskauf/91134,train,3,0.8732904195785522
efficientnet_b0,20,baskauf/15521,train,4,0.7168413400650024
efficientnet_b0,20,baskauf/15533,train,18,0.6663898229598999
efficientnet_b0,20,baskauf/15537,train,14,0.699299693107605
efficientnet_b0,20,baskauf/15531,train,4,0.6341779232025146
efficientnet_b0,20,baskauf/d1104,train,13,0.8364588618278503
efficientnet_b0,20,baskauf/d1112,train,4,0.8532680869102478
efficientnet_b0,20,baskauf/d1110,train,7,0.9767180681228638
efficientnet_b0,20,baskauf/66149,train,18,0.7781304121017456
efficientnet_b0,20,baskauf/66163,train,18,0.7362120151519775
efficientnet_b0,20,baskauf/66135,train,0,0.7853156328201294
efficientnet_b0,20,baskauf/66137,train,0,0.7243901491165161
efficientnet_b0,20,baskauf/66134,train,9,0.7117205262184143
efficientnet_b0,20,baskauf/66138,train,1,0.7568533420562744
efficientnet_b0,20,baskauf/66140,train,1,0.7617470026016235
efficientnet_b0,20,baskauf/66153,train,16,0.6512622237205505
efficientnet_b0,20,baskauf/66141,train,2,0.7375543117523193
efficientnet_b0,20,baskauf/66144,train,2,0.7574000358581543
efficientnet_b0,20,baskauf/66145,train,1,0.7812579870223999
efficientnet_b0,20,baskauf/66154,train,0,0.749131441116333
efficientnet_b0,20,baskauf/66155,train,15,0.7439061403274536
efficientnet_b0,20,baskauf/66156,train,15,0.8356738090515137
efficientnet_b0,20,baskauf/66157,train,15,0.7626259922981262
efficientnet_b0,20,baskauf/66159,train,2,0.6897814869880676
efficientnet_b0,20,baskauf/66161,train,15,0.7744718194007874
efficientnet_b0,20,baskauf/66147,train,14,0.5281543135643005
efficientnet_b0,20,baskauf/66181,test,7,0.9150483012199402
efficientnet_b0,20,baskauf/66182,test,18,0.8293495178222656
efficientnet_b0,20,baskauf/66185,test,6,0.7447533011436462
efficientnet_b0,20,baskauf/66188,test,0,0.8091729283332825
efficientnet_b0,20,baskauf/66187,test,9,0.8325532674789429
efficientnet_b0,20,baskauf/66183,test,6,0.7805485725402832
efficientnet_b0,20,baskauf/66184,test,6,0.7284241318702698
efficientnet_b0,20,baskauf/66191,test,6,0.7818922400474548
efficientnet_b0,20,baskauf/66192,test,6,0.7676696181297302
efficientnet_b0,20,baskauf/66190,test,15,0.8437464833259583
efficientnet_b0,20,baskauf/66180,test,14,0.5831833481788635
efficientnet_b0,20,baskauf/51771,train,6,0.7263250350952148
efficientnet_b0,20,baskauf/66166,validation,6,0.7360917329788208
efficientnet_b0,20,baskauf/66167,validation,0,0.8081749677658081
efficientnet_b0,20,baskauf/66168,validation,9,0.7794825434684753
efficientnet_b0,20,baskauf/66169,validation,0,0.7171955108642578
efficientnet_b0,20,baskauf/66170,validation,0,0.7557801008224487
efficientnet_b0,20,baskauf/66175,validation,16,0.6653196811676025
efficientnet_b0,20,baskauf/66172,validation,1,0.6847984790802002
efficientnet_b0,20,baskauf/66176,validation,2,0.6461556553840637
efficientnet_b0,20,baskauf/66178,validation,2,0.6117929816246033
efficientnet_b0,20,baskauf/66173,validation,15,0.7183947563171387
efficientnet_b0,20,baskauf/66174,validation,15,0.7141035795211792
efficientnet_b0,20,baskauf/66164,validation,14,0.6871718168258667
efficientnet_b0,20,baskauf/21602,train,2,0.8257328867912292
efficientnet_b0,20,baskauf/21595,train,8,0.7534538507461548
efficientnet_b0,20,baskauf/21592,train,14,0.6716706156730652
efficientnet_b0,20,baskauf/38435,train,15,0.7902868390083313
efficientnet_b0,20,baskauf/38436,train,15,0.9436471462249756
efficientnet_b0,20,baskauf/38439,train,15,0.7994053363800049
efficientnet_b0,20,baskauf/15988,test,18,0.7146449089050293
efficientnet_b0,20,baskauf/91144,test,14,0.572016716003418
efficientnet_b0,20,baskauf/15984,test,4,0.6234986186027527
efficientnet_b0,20,baskauf/24245,train,5,0.5234629511833191
efficientnet_b0,20,baskauf/51691,train,0,0.8119146823883057
efficientnet_b0,20,baskauf/33649,train,0,0.7251793742179871
efficientnet_b0,20,baskauf/51706,train,0,0.7443461418151855
efficientnet_b0,20,baskauf/33651,train,9,0.7011831402778625
efficientnet_b0,20,baskauf/51704,train,0,0.7276156544685364
efficientnet_b0,20,baskauf/33646,train,0,0.7404897212982178
efficientnet_b0,20,baskauf/51686,train,0,0.8365750312805176
efficientnet_b0,20,baskauf/24227,train,15,0.8607460260391235
efficientnet_b0,20,baskauf/24270,train,1,0.8910019397735596
efficientnet_b0,20,baskauf/51688,train,0,0.7954260110855103
efficientnet_b0,20,baskauf/51694,train,0,0.8273205757141113
efficientnet_b0,20,baskauf/51695,train,0,0.7754122018814087
efficientnet_b0,20,baskauf/24254,train,7,0.9309173822402954
efficientnet_b0,20,baskauf/24261,train,7,0.9121217131614685
efficientnet_b0,20,baskauf/24251,train,16,0.6045314073562622
efficientnet_b0,20,baskauf/24248,train,2,0.805732250213623
efficientnet_b0,20,baskauf/24265,train,7,0.8808578252792358
efficientnet_b0,20,baskauf/24849,train,7,0.8667890429496765
efficientnet_b0,20,baskauf/63781,train,8,0.8291726112365723
efficientnet_b0,20,baskauf/63783,train,8,0.7624849081039429
efficientnet_b0,20,baskauf/24236,train,15,0.6982312798500061
efficientnet_b0,20,baskauf/63779,train,8,0.6401491761207581
efficientnet_b0,20,baskauf/25638,train,14,0.6566627025604248
efficientnet_b0,20,baskauf/50913,train,5,0.6777319312095642
efficientnet_b0,20,baskauf/11902,validation,18,0.6202769875526428
efficientnet_b0,20,baskauf/11899,validation,1,0.752594530582428
efficientnet_b0,20,baskauf/11896,validation,1,0.720991849899292
efficientnet_b0,20,baskauf/11905,validation,15,0.647642970085144
efficientnet_b0,20,baskauf/11894,validation,1,0.6682232022285461
efficientnet_b0,20,baskauf/11454,train,5,0.5392516851425171
efficientnet_b0,20,baskauf/11458,train,5,0.6848987936973572
efficientnet_b0,20,baskauf/11457,train,4,0.7020471096038818
efficientnet_b0,20,baskauf/11498,train,4,0.6283228993415833
efficientnet_b0,20,baskauf/11499,train,14,0.586154580116272
efficientnet_b0,20,baskauf/11505,train,5,0.6855237483978271
efficientnet_b0,20,baskauf/11504,train,4,0.6955592036247253
efficientnet_b0,20,thomas/0486-01-06,train,18,0.6923229098320007
efficientnet_b0,20,thomas/0486-01-11,train,0,0.895024836063385
efficientnet_b0,20,thomas/0486-01-01,train,9,0.7897167801856995
efficientnet_b0,20,thomas/0486-01-10,train,9,0.7870022058486938
efficientnet_b0,20,thomas/0486-01-03,train,9,0.6755277514457703
efficientnet_b0,20,thomas/0486-01-05,train,2,0.7159475088119507
efficientnet_b0,20,thomas/0486-01-08,train,2,0.8695451617240906
efficientnet_b0,20,thomas/0486-01-04,train,2,0.8347808718681335
efficientnet_b0,20,thomas/0486-01-07,train,18,0.8725259900093079
efficientnet_b0,20,thomas/0486-01-09,train,18,0.8299044370651245
efficientnet_b0,20,thomas/0486-01-02,train,4,0.8308773636817932
efficientnet_b0,20,baskauf/21611,validation,9,0.7310261130332947
efficientnet_b0,20,baskauf/21608,validation,0,0.8320096731185913
efficientnet_b0,20,baskauf/21605,validation,13,0.7053362727165222
efficientnet_b0,20,baskauf/21618,validation,13,0.6779428720474243
efficientnet_b0,20,baskauf/22004,test,9,0.6807235479354858
efficientnet_b0,20,baskauf/22014,test,9,0.7265055179595947
efficientnet_b0,20,baskauf/21999,test,1,0.7349347472190857
efficientnet_b0,20,baskauf/15353,train,15,0.8569805026054382
efficientnet_b0,20,baskauf/15356,train,15,0.8719663023948669
efficientnet_b0,20,baskauf/15573,train,11,0.6315067410469055
efficientnet_b0,20,baskauf/11508,train,1,0.7645635604858398
efficientnet_b0,20,baskauf/11506,train,2,0.7447916865348816
efficientnet_b0,20,baskauf/11509,train,4,0.8346322178840637
efficientnet_b0,20,baskauf/29730,train,2,0.6148064732551575
efficientnet_b0,20,baskauf/29725,train,8,0.7770841121673584
efficientnet_b0,20,baskauf/11632,train,15,0.8282718658447266
efficientnet_b0,20,baskauf/11633,train,15,0.7480137348175049
efficientnet_b0,20,baskauf/11534,test,4,0.7847071290016174
efficientnet_b0,20,baskauf/11535,train,4,0.7185430526733398
efficientnet_b0,20,baskauf/26253,validation,4,0.8827953338623047
efficientnet_b0,20,baskauf/35251,train,9,0.7986893057823181
efficientnet_b0,20,baskauf/35249,train,2,0.7729461789131165
efficientnet_b0,20,baskauf/30723,train,6,1.0198363065719604
efficientnet_b0,20,baskauf/30724,train,6,0.9792612195014954
efficientnet_b0,20,baskauf/11845,train,2,0.6754997372627258
efficientnet_b0,20,baskauf/11848,train,10,0.6743136048316956
efficientnet_b0,20,baskauf/11854,train,8,0.7735491394996643
efficientnet_b0,20,baskauf/11849,train,15,0.6805209517478943
efficientnet_b0,20,baskauf/10432,test,18,0.5828977227210999
efficientnet_b0,20,baskauf/10550,test,6,0.9104377031326294
efficientnet_b0,20,baskauf/29683,test,10,0.6579979658126831
efficientnet_b0,20,baskauf/29685,test,15,0.715338945388794
efficientnet_b0,20,baskauf/29773,test,14,0.6052157282829285
efficientnet_b0,20,kirchoff/ac1516,train,18,0.9091942310333252
efficientnet_b0,20,kirchoff/ac1517,train,18,0.8459970355033875
efficientnet_b0,20,kirchoff/em2192,train,18,0.9491634964942932
efficientnet_b0,20,kirchoff/ac1518,train,2,0.9328851699829102
efficientnet_b0,20,kirchoff/em2061,train,0,0.8445099592208862
efficientnet_b0,20,kirchoff/em2002,train,16,0.6956378221511841
efficientnet_b0,20,kirchoff/em2198,train,11,0.577519416809082
efficientnet_b0,20,kirchoff/em2001,train,11,0.8174617290496826
efficientnet_b0,20,kirchoff/em2003,train,11,0.7506277561187744
efficientnet_b0,20,kirchoff/em2062,train,11,0.6854321956634521
efficientnet_b0,20,kirchoff/em2063,train,11,0.715177595615387
efficientnet_b0,20,kirchoff/em2194,train,11,0.736080527305603
efficientnet_b0,20,kirchoff/em2195,train,11,0.7421446442604065
efficientnet_b0,20,kirchoff/em2196,train,11,0.6813008189201355
efficientnet_b0,20,kirchoff/ac1519,train,15,0.7569611668586731
efficientnet_b0,20,kirchoff/em1993,train,15,0.7176381349563599
efficientnet_b0,20,kirchoff/em1998,train,15,0.7565523386001587
efficientnet_b0,20,kirchoff/ac1515,train,3,0.7693787813186646
efficientnet_b0,20,baskauf/39282,validation,0,0.9015146493911743
efficientnet_b0,20,baskauf/39273,validation,0,0.7452437281608582
efficientnet_b0,20,baskauf/39270,validation,0,0.7543677687644958
efficientnet_b0,20,baskauf/10503,train,6,0.7853346467018127
efficientnet_b0,20,baskauf/10504,train,6,0.7935444712638855
efficientnet_b0,20,baskauf/10506,train,0,0.756702721118927
efficientnet_b0,20,baskauf/10457,train,0,0.789121150970459
efficientnet_b0,20,baskauf/10459,train,13,0.8130998015403748
efficientnet_b0,20,baskauf/10460,train,13,0.8218891620635986
efficientnet_b0,20,baskauf/10474,train,8,0.8931212425231934
efficientnet_b0,20,baskauf/10602,train,0,0.7938621044158936
efficientnet_b0,20,baskauf/52470,train,0,0.836135983467102
efficientnet_b0,20,baskauf/52471,train,0,0.8431389927864075
efficientnet_b0,20,baskauf/10757,train,10,0.7204608917236328
efficientnet_b0,20,baskauf/91143,train,14,0.5458474159240723
efficientnet_b0,20,baskauf/16720,train,14,0.7647885680198669
efficientnet_b0,20,baskauf/10431,train,8,0.777787446975708
efficientnet_b0,20,baskauf/10430,train,15,0.9359842538833618
efficientnet_b0,20,baskauf/39143,train,8,0.6662244200706482
efficientnet_b0,20,baskauf/39176,train,8,0.8343214988708496
efficientnet_b0,20,baskauf/91057,train,14,0.49777260422706604
efficientnet_b0,20,baskauf/d0127,train,13,0.7475871443748474
efficientnet_b0,20,kirchoff/b5132,train,4,0.8783944249153137
efficientnet_b0,20,baskauf/11251,train,5,0.5952768325805664
efficientnet_b0,20,baskauf/15637,train,12,0.9540256857872009
efficientnet_b0,20,baskauf/15641,train,15,0.7724947929382324
efficientnet_b0,20,baskauf/12411,train,4,0.6370661854743958
efficientnet_b0,20,kirchoff/ac1448,train,5,0.6888670921325684
efficientnet_b0,20,kirchoff/ac1449,train,5,0.748478353023529
efficientnet_b0,20,kirchoff/em2092,train,5,0.4957467317581177
efficientnet_b0,20,kirchoff/em2093,train,5,0.5075885057449341
efficientnet_b0,20,kirchoff/em2102,train,11,0.5476496815681458
efficientnet_b0,20,kirchoff/em2094,train,2,0.7972527742385864
efficientnet_b0,20,kirchoff/em2099,train,17,0.4235835671424866
efficientnet_b0,20,kirchoff/em2100,train,17,0.4641629457473755
efficientnet_b0,20,kirchoff/em2101,train,17,0.4848896265029907
efficientnet_b0,20,kirchoff/em2095,train,15,0.7167250514030457
efficientnet_b0,20,kirchoff/em2096,train,15,0.6775637865066528
efficientnet_b0,20,kirchoff/em2097,train,8,0.8573279976844788
efficientnet_b0,20,kirchoff/em2105,train,12,0.8486464619636536
efficientnet_b0,20,kirchoff/ac1447,train,3,0.6793317794799805
efficientnet_b0,20,kirchoff/em2106,validation,5,0.4016954004764557
efficientnet_b0,20,kirchoff/em2107,validation,5,0.47361087799072266
efficientnet_b0,20,kirchoff/em2119,validation,17,0.5689412951469421
efficientnet_b0,20,kirchoff/em2110,validation,0,0.8494106531143188
efficientnet_b0,20,kirchoff/em2114,validation,17,0.6030793786048889
efficientnet_b0,20,kirchoff/em2115,validation,17,0.47808200120925903
efficientnet_b0,20,kirchoff/em2116,validation,17,0.5164462327957153
efficientnet_b0,20,kirchoff/em2112,validation,15,0.6746400594711304
efficientnet_b0,20,kirchoff/em2108,validation,8,0.8500005602836609
efficientnet_b0,20,kirchoff/em2703,validation,3,0.7837430238723755
efficientnet_b0,20,ssmv/2-161-01,train,5,0.5469221472740173
efficientnet_b0,20,ssmv/2-161-03,train,4,0.7950834631919861
efficientnet_b0,20,ssmv/2-161-04,train,14,0.6723313331604004
efficientnet_b0,20,ssmv/2-161-02,train,4,0.7202304601669312
efficientnet_b0,20,baskauf/19712,train,0,0.7823394536972046
efficientnet_b0,20,baskauf/19705,train,6,0.7130555510520935
efficientnet_b0,20,baskauf/19695,train,6,0.7969447374343872
efficientnet_b0,20,baskauf/12405,test,6,1.006347894668579
efficientnet_b0,20,baskauf/12403,test,11,0.8696686625480652
efficientnet_b0,20,baskauf/12407,test,11,0.7045015096664429
efficientnet_b0,20,baskauf/12511,test,11,0.6577087640762329
efficientnet_b0,20,baskauf/12516,test,17,0.5547974705696106
efficientnet_b0,20,baskauf/12528,test,16,1.0024726390838623
efficientnet_b0,20,baskauf/12409,test,14,0.65288245677948
efficientnet_b0,20,baskauf/15388,train,16,0.630553126335144
efficientnet_b0,20,baskauf/15387,train,17,0.5953702330589294
efficientnet_b0,20,baskauf/10993,train,11,0.8175559043884277
efficientnet_b0,20,baskauf/16838,train,13,0.6801165342330933
efficientnet_b0,20,baskauf/16842,train,7,0.9136558771133423
efficientnet_b0,20,baskauf/10992,train,14,0.5062530636787415
efficientnet_b0,20,baskauf/35191,train,14,0.6147334575653076
efficientnet_b0,20,baskauf/90712,train,3,0.5646503567695618
efficientnet_b0,20,baskauf/90714,train,3,0.6125208139419556
efficientnet_b0,20,baskauf/91139,train,14,0.786393940448761
efficientnet_b0,20,baskauf/91140,train,14,0.5332304239273071
efficientnet_b0,20,ssmv/2-759-01,train,14,0.7468786239624023
efficientnet_b0,20,baskauf/12356,validation,5,0.46368682384490967
efficientnet_b0,20,baskauf/12368,validation,16,0.6231688261032104
efficientnet_b0,20,baskauf/12363,validation,11,0.6789768934249878
efficientnet_b0,20,baskauf/12382,validation,16,0.8952606320381165
efficientnet_b0,20,baskauf/12396,validation,16,0.6347789168357849
efficientnet_b0,20,baskauf/12366,validation,11,0.48513197898864746
efficientnet_b0,20,baskauf/12361,validation,4,0.6189489364624023
efficientnet_b0,20,kirchoff/ac1469,train,5,0.6277050375938416
efficientnet_b0,20,kirchoff/ac1470,train,5,0.6583208441734314
efficientnet_b0,20,kirchoff/em2143,train,5,0.6372949481010437
efficientnet_b0,20,kirchoff/em2144,train,5,0.4500352442264557
efficientnet_b0,20,kirchoff/ac1478,train,11,0.6116994619369507
efficientnet_b0,20,kirchoff/ac1479,train,11,0.5906890630722046
efficientnet_b0,20,kirchoff/ac1472,train,11,0.7783670425415039
efficientnet_b0,20,kirchoff/ac1473,train,11,0.7737959027290344
efficientnet_b0,20,kirchoff/em2146,train,11,0.7591925859451294
efficientnet_b0,20,kirchoff/em2147,train,17,0.657986044883728
efficientnet_b0,20,kirchoff/ac1477,train,17,0.5994430184364319
efficientnet_b0,20,kirchoff/em2152,train,17,0.5084553360939026
efficientnet_b0,20,kirchoff/em2153,train,17,0.5297256112098694
efficientnet_b0,20,kirchoff/em2154,train,17,0.563064455986023
efficientnet_b0,20,kirchoff/em2150,train,15,0.7127290964126587
efficientnet_b0,20,kirchoff/ac1468,train,3,0.600492537021637
efficientnet_b0,20,baskauf/18839,train,6,0.8175312876701355
efficientnet_b0,20,baskauf/18836,train,6,0.7928916811943054
efficientnet_b0,20,baskauf/51186,test,6,0.8380936980247498
efficientnet_b0,20,baskauf/51183,test,6,0.773493230342865
efficientnet_b0,20,baskauf/52483,test,16,0.5888611674308777
efficientnet_b0,20,baskauf/91110,test,3,0.6363137364387512
efficientnet_b0,20,baskauf/16299,train,19,0.836592972278595
efficientnet_b0,20,baskauf/16026,train,0,0.8336780071258545
efficientnet_b0,20,baskauf/12417,train,5,0.5525308847427368
efficientnet_b0,20,baskauf/79653,train,5,0.5408027768135071
efficientnet_b0,20,baskauf/12493,train,11,0.8240036368370056
efficientnet_b0,20,baskauf/12509,train,16,0.8095998764038086
efficientnet_b0,20,baskauf/12522,train,16,0.9700526595115662
efficientnet_b0,20,baskauf/12500,train,11,0.5774114727973938
efficientnet_b0,20,baskauf/79657,train,17,0.5776337385177612
efficientnet_b0,20,baskauf/12413,train,14,0.5943256616592407
efficientnet_b0,20,baskauf/79649,train,14,0.6334103941917419
efficientnet_b0,20,baskauf/12420,train,4,0.6494022011756897
efficientnet_b0,20,baskauf/79651,train,4,0.7430500984191895
efficientnet_b0,20,vanderbilt/mcgaw-p137-old-central-porch,train,7,0.9782882332801819
efficientnet_b0,20,vanderbilt/conkin-p-69-campus-from-kirkland-tower,train,7,1.002657175064087
efficientnet_b0,20,baskauf/18859,validation,0,0.7513933181762695
efficientnet_b0,20,baskauf/18855,validation,6,0.7518680095672607
efficientnet_b0,20,baskauf/18850,validation,6,0.7242767214775085
efficientnet_b0,20,baskauf/15615,test,6,0.9270275235176086
efficientnet_b0,20,baskauf/15624,test,16,0.6699419021606445
efficientnet_b0,20,baskauf/15620,test,15,0.6398316025733948
efficientnet_b0,20,baskauf/90661,test,14,0.5161091685295105
efficientnet_b0,20,baskauf/91098,train,3,0.6156163811683655
efficientnet_b0,20,baskauf/91119,train,14,0.5269330143928528
efficientnet_b0,20,baskauf/12319,train,5,0.41950827836990356
efficientnet_b0,20,baskauf/19373,train,0,0.8112909197807312
efficientnet_b0,20,baskauf/19371,train,6,0.7837024331092834
efficientnet_b0,20,baskauf/19366,train,6,0.7874783277511597
efficientnet_b0,20,baskauf/16094,train,19,0.8520177006721497
efficientnet_b0,20,baskauf/12328,train,16,0.6755963563919067
efficientnet_b0,20,baskauf/52480,train,16,0.5725463628768921
efficientnet_b0,20,baskauf/12323,train,2,0.6658810973167419
efficientnet_b0,20,baskauf/12376,train,8,0.9307361245155334
efficientnet_b0,20,baskauf/12393,train,16,0.801052987575531
efficientnet_b0,20,baskauf/12324,train,11,0.5867160558700562
efficientnet_b0,20,baskauf/16083,train,15,0.6389349102973938
efficientnet_b0,20,baskauf/12318,train,14,0.5946246981620789
efficientnet_b0,20,baskauf/90718,train,3,0.5922061800956726
efficientnet_b0,20,baskauf/12321,train,4,0.6424068212509155
efficientnet_b0,20,baskauf/12050,test,5,0.6236993670463562
efficientnet_b0,20,baskauf/12055,test,1,0.6986281275749207
efficientnet_b0,20,baskauf/90950,validation,3,0.5727212429046631
efficientnet_b0,20,baskauf/91004,validation,3,0.6280397772789001
efficientnet_b0,20,baskauf/89368,validation,3,0.845240592956543
efficientnet_b0,20,baskauf/10858,train,5,0.5479542016983032
efficientnet_b0,20,baskauf/12438,train,5,0.6727969646453857
efficientnet_b0,20,baskauf/12443,train,2,0.6946865916252136
efficientnet_b0,20,baskauf/12448,train,11,0.6051526665687561
efficientnet_b0,20,baskauf/12507,train,16,0.6269321441650391
efficientnet_b0,20,baskauf/12520,train,16,0.6103936433792114
efficientnet_b0,20,baskauf/12447,train,11,0.5766443610191345
efficientnet_b0,20,baskauf/12450,train,2,0.7120866179466248
efficientnet_b0,20,baskauf/12435,train,14,0.6232677102088928
efficientnet_b0,20,baskauf/12440,train,4,0.8279107213020325
efficientnet_b0,20,kirchoff/em1969,train,5,0.6006019115447998
efficientnet_b0,20,kirchoff/em2200,train,5,0.6314482092857361
efficientnet_b0,20,kirchoff/bkk2902,train,19,0.6573183536529541
efficientnet_b0,20,kirchoff/bkk2903,train,19,0.6949429512023926
efficientnet_b0,20,kirchoff/bkk2904,train,19,0.7709600925445557
efficientnet_b0,20,kirchoff/bkk2905,train,19,0.8630274534225464
efficientnet_b0,20,kirchoff/em2067,train,19,0.6229501962661743
efficientnet_b0,20,kirchoff/em2014,train,11,0.600697934627533
efficientnet_b0,20,kirchoff/em2018,train,11,0.6905519366264343
efficientnet_b0,20,kirchoff/em2021,train,11,0.663817286491394
efficientnet_b0,20,kirchoff/em2076,train,11,0.6782777905464172
efficientnet_b0,20,kirchoff/em1975,train,11,0.7783253192901611
efficientnet_b0,20,kirchoff/em2010,train,17,0.4440377652645111
efficientnet_b0,20,kirchoff/em2017,train,17,0.396354079246521
efficientnet_b0,20,kirchoff/em2020,train,17,0.45825573801994324
efficientnet_b0,20,kirchoff/em2069,train,17,0.5170701742172241
efficientnet_b0,20,kirchoff/em2070,train,17,0.46587592363357544
efficientnet_b0,20,kirchoff/em2071,train,17,0.39162173867225647
efficientnet_b0,20,kirchoff/em2072,train,17,0.3764335811138153
efficientnet_b0,20,kirchoff/em2073,train,17,0.44030115008354187
efficientnet_b0,20,kirchoff/em1971,train,15,0.7642131447792053
efficientnet_b0,20,kirchoff/em2009,train,15,0.7792762517929077
efficientnet_b0,20,kirchoff/em2201,train,8,0.8384950160980225
efficientnet_b0,20,kirchoff/em1968,train,3,0.6996928453445435
efficientnet_b0,20,kirchoff/em2315,train,5,0.46900177001953125
efficientnet_b0,20,kirchoff/em2323,train,19,0.6831241250038147
efficientnet_b0,20,kirchoff/em2324,train,19,0.6697013974189758
efficientnet_b0,20,kirchoff/em2325,train,19,0.6423225998878479
efficientnet_b0,20,kirchoff/em2334,train,11,0.6297910213470459
efficientnet_b0,20,kirchoff/em2335,train,11,0.6012162566184998
efficientnet_b0,20,kirchoff/em2316,train,2,0.837689220905304
efficientnet_b0,20,kirchoff/em2328,train,17,0.5889890789985657
efficientnet_b0,20,kirchoff/em2329,train,17,0.47723403573036194
efficientnet_b0,20,kirchoff/em2330,train,17,0.4120824635028839
efficientnet_b0,20,kirchoff/em2319,train,15,0.6880918741226196
efficientnet_b0,20,kirchoff/em2321,train,15,0.6511785387992859
efficientnet_b0,20,kirchoff/em2312,train,3,0.7425616383552551
efficientnet_b0,20,kirchoff/em2339,test,5,0.5433670282363892
efficientnet_b0,20,kirchoff/em2347,test,19,0.6532005071640015
efficientnet_b0,20,kirchoff/em2349,test,19,0.7337332367897034
efficientnet_b0,20,kirchoff/em2348,test,19,0.7011604905128479
efficientnet_b0,20,kirchoff/em2350,test,19,0.7644180059432983
efficientnet_b0,20,kirchoff/em2356,test,11,0.6740191578865051
efficientnet_b0,20,kirchoff/em2358,test,11,0.6290890574455261
efficientnet_b0,20,kirchoff/em2341,test,17,0.7973122596740723
efficientnet_b0,20,kirchoff/em2342,test,11,0.8343433141708374
efficientnet_b0,20,kirchoff/em2343,test,17,0.6395137906074524
efficientnet_b0,20,kirchoff/em2352,test,17,0.783936619758606
efficientnet_b0,20,kirchoff/em2353,test,17,0.4142438769340515
efficientnet_b0,20,kirchoff/em2354,test,17,0.3661324381828308
efficientnet_b0,20,kirchoff/em2355,test,17,0.38169437646865845
efficientnet_b0,20,kirchoff/em2344,test,15,0.6779465675354004
efficientnet_b0,20,kirchoff/em2338,test,3,0.7365766763687134
efficientnet_b0,20,kirchoff/em2563,validation,5,0.47997239232063293
efficientnet_b0,20,kirchoff/em2564,validation,5,0.4045942425727844
efficientnet_b0,20,kirchoff/em2577,validation,19,0.6690661311149597
efficientnet_b0,20,kirchoff/em2579,validation,19,0.6340826749801636
efficientnet_b0,20,kirchoff/em2576,validation,11,0.6386541724205017
efficientnet_b0,20,kirchoff/em2566,validation,0,0.8937568068504333
efficientnet_b0,20,kirchoff/em2571,validation,17,0.45813390612602234
efficientnet_b0,20,kirchoff/em2572,validation,17,0.47186827659606934
efficientnet_b0,20,kirchoff/em2573,validation,17,0.7535796165466309
efficientnet_b0,20,kirchoff/em2574,validation,17,0.45211347937583923
efficientnet_b0,20,kirchoff/em2570,validation,15,0.8133522272109985
