representation,k,image_id,split,cluster_id,distance_to_centroid
bioclip,20,baskauf/11727,train,6,0.8548763990402222
bioclip,20,baskauf/11730,train,3,0.8998140096664429
bioclip,20,baskauf/11732,train,3,0.9007904529571533
bioclip,20,baskauf/11731,train,3,0.8565253019332886
bioclip,20,baskauf/11726,train,6,0.8749175667762756
bioclip,20,baskauf/35180,validation,3,0.8321077823638916
bioclip,20,baskauf/35177,validation,3,0.8918038606643677
bioclip,20,baskauf/35167,validation,6,0.7897347211837769
bioclip,20,baskauf/35184,validation,3,0.8723357319831848
bioclip,20,baskauf/35181,validation,3,0.8637592196464539
bioclip,20,baskauf/35163,validation,6,0.7761176824569702
bioclip,20,baskauf/21914,train,3,0.7894553542137146
bioclip,20,baskauf/21894,train,9,0.6689864993095398
bioclip,20,baskauf/21906,train,3,0.7138687968254089
bioclip,20,baskauf/32173,train,3,0.8241487145423889
bioclip,20,baskauf/32257,test,4,0.8524236679077148
bioclip,20,baskauf/32255,test,9,0.8525726795196533
bioclip,20,baskauf/12700,train,9,0.6251123547554016
bioclip,20,baskauf/12698,train,9,0.788246750831604
bioclip,20,baskauf/12703,train,9,0.6517436504364014
bioclip,20,baskauf/52663,validation,9,0.6261426210403442
bioclip,20,baskauf/52662,validation,14,0.8386698365211487
bioclip,20,hessd/e5353,train,9,0.6317781209945679
bioclip,20,baskauf/12804,train,9,0.7870641946792603
bioclip,20,baskauf/12928,train,9,0.6469305157661438
bioclip,20,baskauf/13540,train,3,0.8489112257957458
bioclip,20,baskauf/13535,train,9,0.5428898334503174
bioclip,20,baskauf/13537,train,9,0.5300307273864746
bioclip,20,baskauf/16724,train,9,0.5695058107376099
bioclip,20,baskauf/13534,train,9,0.5369710922241211
bioclip,20,baskauf/16684,train,9,0.6272410750389099
bioclip,20,baskauf/54528,train,9,0.7121044397354126
bioclip,20,baskauf/54519,train,9,0.5511648058891296
bioclip,20,baskauf/54525,train,9,0.5706945657730103
bioclip,20,baskauf/54532,train,9,0.5756941437721252
bioclip,20,baskauf/10419,train,9,0.6324859261512756
bioclip,20,baskauf/54517,train,9,0.5253902673721313
bioclip,20,baskauf/10420,train,9,0.8542890548706055
bioclip,20,baskauf/15445,validation,9,0.5549020171165466
bioclip,20,baskauf/15448,validation,9,0.79900062084198
bioclip,20,baskauf/15444,validation,9,0.5635740160942078
bioclip,20,baskauf/12583,train,3,0.7712980508804321
bioclip,20,baskauf/12580,train,9,0.5988073348999023
bioclip,20,baskauf/12585,train,9,0.6982802748680115
bioclip,20,baskauf/30099,train,3,0.8053838014602661
bioclip,20,baskauf/30096,train,9,0.5866600871086121
bioclip,20,baskauf/10938,test,9,0.5648481845855713
bioclip,20,baskauf/10939,test,9,0.5772150754928589
bioclip,20,baskauf/10942,test,8,0.8123244047164917
bioclip,20,baskauf/17339,train,3,0.8098251819610596
bioclip,20,baskauf/12567,train,9,0.6726652383804321
bioclip,20,baskauf/12560,train,9,0.5664826035499573
bioclip,20,baskauf/10414,train,9,0.6265067458152771
bioclip,20,baskauf/10415,train,9,0.6272116899490356
bioclip,20,baskauf/12578,train,9,0.5558426976203918
bioclip,20,baskauf/29771,train,9,0.63778156042099
bioclip,20,baskauf/10936,train,9,0.5820398330688477
bioclip,20,baskauf/10935,train,9,0.597834587097168
bioclip,20,baskauf/29766,train,9,0.5627244114875793
bioclip,20,baskauf/10941,train,9,0.620288610458374
bioclip,20,baskauf/10934,train,9,0.5862075686454773
bioclip,20,baskauf/12572,train,9,0.5577994585037231
bioclip,20,baskauf/10937,train,3,0.7366457581520081
bioclip,20,baskauf/12538,train,9,0.5504411458969116
bioclip,20,baskauf/13515,validation,9,0.5444155931472778
bioclip,20,baskauf/13516,validation,9,0.5532124042510986
bioclip,20,baskauf/13518,validation,9,0.5386633276939392
bioclip,20,baskauf/15477,test,9,0.5709875822067261
bioclip,20,baskauf/10834,validation,9,0.7400048971176147
bioclip,20,baskauf/10832,validation,9,0.6248028874397278
bioclip,20,baskauf/10833,validation,9,0.7304607629776001
bioclip,20,baskauf/17295,train,9,0.8281238079071045
bioclip,20,baskauf/17306,train,3,0.8287801742553711
bioclip,20,hessd/e5381,train,9,0.5760342478752136
bioclip,20,thomas/0301-02-01,test,9,0.5882517099380493
bioclip,20,thomas/0301-02-03,test,9,0.6259644627571106
bioclip,20,thomas/0301-02-02,test,9,0.6228647232055664
bioclip,20,thomas/0506-01-03,train,3,0.8345068693161011
bioclip,20,thomas/0506-01-02,train,9,0.6369794011116028
bioclip,20,thomas/0506-01-01,train,9,0.5970298647880554
bioclip,20,thomas/0506-01-07,train,9,0.6846104264259338
bioclip,20,thomas/0506-01-08,train,9,0.6607802510261536
bioclip,20,thomas/0506-01-05,train,3,0.8033492565155029
bioclip,20,thomas/0506-01-09,train,4,0.8048365116119385
bioclip,20,thomas/0506-01-10,train,3,0.789753794670105
bioclip,20,thomas/0506-01-04,train,9,0.6686602234840393
bioclip,20,thomas/0506-01-06,train,9,0.5744478702545166
bioclip,20,baskauf/34172,train,9,0.6727208495140076
bioclip,20,baskauf/15951,train,9,0.5685902237892151
bioclip,20,baskauf/15948,train,9,0.6358931660652161
bioclip,20,baskauf/16418,train,9,0.6871562600135803
bioclip,20,baskauf/20452,train,9,0.63441401720047
bioclip,20,baskauf/20454,train,9,0.6155739426612854
bioclip,20,baskauf/10892,train,9,0.651470422744751
bioclip,20,baskauf/10893,train,9,0.6371044516563416
bioclip,20,baskauf/30773,train,3,0.7665727734565735
bioclip,20,baskauf/30769,train,3,0.8439098000526428
bioclip,20,baskauf/30771,train,10,0.8409846425056458
bioclip,20,baskauf/30763,train,10,0.685927152633667
bioclip,20,baskauf/35633,test,10,0.6207150816917419
bioclip,20,baskauf/35627,test,10,0.6310369968414307
bioclip,20,baskauf/35635,train,10,0.673833966255188
bioclip,20,kaufmannm/mk466,validation,10,0.6785191893577576
bioclip,20,baskauf/58501,train,10,0.6657310128211975
bioclip,20,baskauf/58506,train,3,0.7845554351806641
bioclip,20,baskauf/58502,train,10,0.6414826512336731
bioclip,20,baskauf/58504,train,10,0.7580400109291077
bioclip,20,baskauf/35368,train,10,0.6284118294715881
bioclip,20,baskauf/35369,train,10,0.6387657523155212
bioclip,20,baskauf/35372,train,10,0.6513535976409912
bioclip,20,baskauf/35364,train,10,0.8469473123550415
bioclip,20,baskauf/35376,train,10,0.7742976546287537
bioclip,20,baskauf/11449,test,5,0.700415313243866
bioclip,20,baskauf/11516,train,5,0.7341004610061646
bioclip,20,baskauf/11511,train,5,0.6118502020835876
bioclip,20,baskauf/11510,train,5,0.6140293478965759
bioclip,20,baskauf/11515,train,5,0.7427682876586914
bioclip,20,baskauf/11719,train,5,0.7700034976005554
bioclip,20,baskauf/49244,train,5,0.8126708269119263
bioclip,20,baskauf/49248,train,5,0.7715992331504822
bioclip,20,baskauf/49249,train,5,0.6551462411880493
bioclip,20,baskauf/49247,train,5,0.6407283544540405
bioclip,20,baskauf/49250,train,12,0.7909782528877258
bioclip,20,baskauf/49252,train,5,0.6226770877838135
bioclip,20,baskauf/26426,validation,3,0.7980385422706604
bioclip,20,baskauf/26421,validation,3,0.8120559453964233
bioclip,20,baskauf/11698,validation,5,0.7374768853187561
bioclip,20,baskauf/38148,train,3,0.7812549471855164
bioclip,20,baskauf/38144,train,5,0.6081555485725403
bioclip,20,baskauf/38145,train,5,0.6061967015266418
bioclip,20,baskauf/38140,train,5,0.6686146259307861
bioclip,20,baskauf/38139,train,5,0.6943502426147461
bioclip,20,baskauf/38151,train,17,0.6480599641799927
bioclip,20,baskauf/38154,train,17,0.7514973878860474
bioclip,20,baskauf/38156,train,17,0.7160756587982178
bioclip,20,baskauf/37287,test,5,0.8074015974998474
bioclip,20,baskauf/37293,test,3,0.7934866547584534
bioclip,20,baskauf/37296,test,3,0.7950139045715332
bioclip,20,kirchoff/b5070,train,17,0.7311389446258545
bioclip,20,kirchoff/b5066,train,5,0.6322124004364014
bioclip,20,kirchoff/b5071,train,5,0.6433335542678833
bioclip,20,kirchoff/b5069,train,5,0.5334495306015015
bioclip,20,kirchoff/b5064,train,5,0.5707661509513855
bioclip,20,kirchoff/b5065,train,5,0.5911327600479126
bioclip,20,kirchoff/b5067,train,5,0.5091868042945862
bioclip,20,kirchoff/b5068,train,5,0.480403333902359
bioclip,20,kirchoff/b5063,train,17,0.7632120251655579
bioclip,20,kirchoff/b5060,train,5,0.555118203163147
bioclip,20,kirchoff/b5061,train,5,0.6765837073326111
bioclip,20,kirchoff/b5062,train,5,0.5989031195640564
bioclip,20,baskauf/12036,train,5,0.5919304490089417
bioclip,20,baskauf/12037,train,5,0.4875347912311554
bioclip,20,baskauf/12039,train,5,0.5697253346443176
bioclip,20,baskauf/15728,train,5,0.5460681319236755
bioclip,20,baskauf/15719,train,5,0.5384469628334045
bioclip,20,baskauf/15721,train,5,0.8291855454444885
bioclip,20,baskauf/15726,train,5,0.7232484817504883
bioclip,20,baskauf/19189,train,5,0.7379983067512512
bioclip,20,baskauf/19182,train,5,0.778576135635376
bioclip,20,baskauf/19171,train,5,0.6052833199501038
bioclip,20,baskauf/50597,test,5,0.6711200475692749
bioclip,20,baskauf/50598,test,5,0.6468895673751831
bioclip,20,baskauf/50601,test,5,0.7144119739532471
bioclip,20,baskauf/43789,test,5,0.6420190930366516
bioclip,20,baskauf/43792,test,5,0.7041544914245605
bioclip,20,baskauf/91059,test,17,0.6915975213050842
bioclip,20,baskauf/15075,validation,5,0.5543785095214844
bioclip,20,baskauf/15074,validation,5,0.767217218875885
bioclip,20,baskauf/15076,validation,5,0.48751100897789
bioclip,20,baskauf/15078,validation,5,0.671931803226471
bioclip,20,baskauf/15080,validation,5,0.8603013157844543
bioclip,20,baskauf/25478,train,5,0.5242909789085388
bioclip,20,baskauf/15692,train,5,0.5690063238143921
bioclip,20,baskauf/15696,train,5,0.47064369916915894
bioclip,20,baskauf/15691,train,5,0.486244797706604
bioclip,20,baskauf/11030,train,5,0.5377923846244812
bioclip,20,baskauf/29811,train,5,0.46018072962760925
bioclip,20,baskauf/29813,train,5,0.5770406723022461
bioclip,20,baskauf/24520,train,5,0.568189799785614
bioclip,20,baskauf/12021,test,5,0.6571455597877502
bioclip,20,baskauf/50629,train,5,0.6229233145713806
bioclip,20,baskauf/50632,train,5,0.6333994269371033
bioclip,20,baskauf/50630,train,3,0.792855441570282
bioclip,20,baskauf/91006,train,17,0.6893956661224365
bioclip,20,baskauf/89391,train,11,0.6919081807136536
bioclip,20,baskauf/16207,train,5,0.7317185401916504
bioclip,20,baskauf/18746,train,5,0.8032997250556946
bioclip,20,baskauf/18748,train,5,0.7522854804992676
bioclip,20,baskauf/16278,train,5,0.6882392168045044
bioclip,20,baskauf/15272,train,5,0.7634427547454834
bioclip,20,baskauf/15276,train,5,0.72390216588974
bioclip,20,baskauf/29784,train,5,0.5888564586639404
bioclip,20,baskauf/15280,train,5,0.5971915125846863
bioclip,20,baskauf/15288,train,5,0.7440717220306396
bioclip,20,baskauf/12129,validation,5,0.6620079874992371
bioclip,20,baskauf/12128,validation,5,0.6169793009757996
bioclip,20,baskauf/12131,validation,5,0.8247348070144653
bioclip,20,baskauf/51738,validation,3,0.7631552219390869
bioclip,20,baskauf/51730,validation,0,0.8226101398468018
bioclip,20,baskauf/51731,validation,0,0.7983112335205078
bioclip,20,baskauf/51734,validation,0,0.8192118406295776
bioclip,20,baskauf/51736,validation,3,0.8146238327026367
bioclip,20,baskauf/51741,validation,0,0.7883303761482239
bioclip,20,baskauf/51804,train,0,0.793267011642456
bioclip,20,baskauf/51807,train,0,0.7641121745109558
bioclip,20,baskauf/51808,train,0,0.7549600601196289
bioclip,20,baskauf/51799,train,0,0.7893164753913879
bioclip,20,baskauf/51793,train,0,0.7865511775016785
bioclip,20,baskauf/51797,train,0,0.7966135144233704
bioclip,20,baskauf/54565,test,0,0.7979835867881775
bioclip,20,baskauf/54568,test,0,0.8211909532546997
bioclip,20,baskauf/54564,test,0,0.8121541738510132
bioclip,20,baskauf/25625,train,3,0.7024438381195068
bioclip,20,baskauf/12175,train,2,0.6929994225502014
bioclip,20,baskauf/12178,train,2,0.6185280680656433
bioclip,20,baskauf/12171,train,2,0.6465513706207275
bioclip,20,baskauf/26710,train,2,0.7044073343276978
bioclip,20,baskauf/26705,train,2,0.6262649297714233
bioclip,20,baskauf/26707,train,2,0.6419262290000916
bioclip,20,baskauf/26714,train,2,0.6625598073005676
bioclip,20,baskauf/12190,validation,2,0.6098611354827881
bioclip,20,baskauf/12192,validation,2,0.6307147145271301
bioclip,20,baskauf/15687,test,2,0.6533047556877136
bioclip,20,baskauf/15688,test,2,0.6946518421173096
bioclip,20,baskauf/26127,validation,2,0.5447781682014465
bioclip,20,baskauf/26119,validation,2,0.4931753873825073
bioclip,20,baskauf/26114,validation,2,0.530202329158783
bioclip,20,baskauf/49293,train,2,0.5062921643257141
bioclip,20,baskauf/49290,train,2,0.4789416491985321
bioclip,20,baskauf/26141,train,2,0.5258545875549316
bioclip,20,baskauf/26149,train,2,0.6079694628715515
bioclip,20,baskauf/26143,train,2,0.5207007527351379
bioclip,20,baskauf/26147,train,3,0.7922736406326294
bioclip,20,baskauf/26153,train,2,0.5640506148338318
bioclip,20,baskauf/26540,train,2,0.5173375010490417
bioclip,20,baskauf/11477,train,2,0.49032410979270935
bioclip,20,baskauf/11479,train,2,0.5181899070739746
bioclip,20,baskauf/11481,train,2,0.5107619166374207
bioclip,20,baskauf/11482,train,2,0.5055177807807922
bioclip,20,baskauf/11471,train,2,0.514097273349762
bioclip,20,baskauf/28751,test,2,0.5248492956161499
bioclip,20,baskauf/28754,test,2,0.5236952304840088
bioclip,20,baskauf/28756,test,2,0.5149818062782288
bioclip,20,baskauf/26511,train,3,0.7114191651344299
bioclip,20,baskauf/26493,train,3,0.8004043698310852
bioclip,20,baskauf/26492,train,2,0.7649864554405212
bioclip,20,baskauf/26496,train,2,0.6344469785690308
bioclip,20,baskauf/26510,train,2,0.7073957324028015
bioclip,20,baskauf/26502,train,2,0.6552278399467468
bioclip,20,baskauf/26508,train,3,0.7497470378875732
bioclip,20,baskauf/26495,train,2,0.7525874376296997
bioclip,20,baskauf/26321,test,2,0.7802135348320007
bioclip,20,baskauf/26325,test,2,0.6995129585266113
bioclip,20,baskauf/26311,test,2,0.6551910638809204
bioclip,20,baskauf/26308,test,2,0.6682148575782776
bioclip,20,baskauf/15050,validation,2,0.6653255820274353
bioclip,20,baskauf/15051,validation,2,0.6364918947219849
bioclip,20,baskauf/30760,validation,3,0.7271316051483154
bioclip,20,baskauf/30758,validation,3,0.8572990894317627
bioclip,20,baskauf/30756,validation,3,0.7644749879837036
bioclip,20,baskauf/30752,validation,10,0.798606276512146
bioclip,20,baskauf/35224,train,10,0.747834324836731
bioclip,20,baskauf/35218,train,10,0.7051598429679871
bioclip,20,baskauf/35216,train,10,0.7380364537239075
bioclip,20,baskauf/35219,train,10,0.6640105247497559
bioclip,20,baskauf/35221,train,10,0.7279300093650818
bioclip,20,baskauf/35214,train,10,0.856805145740509
bioclip,20,baskauf/54555,train,10,0.7491856217384338
bioclip,20,baskauf/54683,train,10,0.6913483142852783
bioclip,20,baskauf/54682,train,10,0.7085675597190857
bioclip,20,baskauf/54680,train,10,0.7511301040649414
bioclip,20,baskauf/54677,train,10,0.8073687553405762
bioclip,20,baskauf/30941,test,10,0.8081319332122803
bioclip,20,baskauf/10856,train,3,0.8192362189292908
bioclip,20,baskauf/10471,train,6,0.8667551279067993
bioclip,20,baskauf/10469,train,6,0.581360936164856
bioclip,20,baskauf/10470,train,6,0.5851356983184814
bioclip,20,baskauf/10603,train,6,0.8099280595779419
bioclip,20,baskauf/11248,train,6,0.6462785601615906
bioclip,20,baskauf/11243,train,3,0.8341536521911621
bioclip,20,baskauf/17559,train,6,0.6379960775375366
bioclip,20,baskauf/17553,train,6,0.5684289336204529
bioclip,20,baskauf/91064,train,17,0.7457008361816406
bioclip,20,baskauf/10534,train,6,0.5938032269477844
bioclip,20,baskauf/10535,train,6,0.5998629331588745
bioclip,20,kirchoff/b5085,train,6,0.5805299878120422
bioclip,20,kirchoff/b5086,train,6,0.5770629048347473
bioclip,20,baskauf/15103,test,6,0.5955079197883606
bioclip,20,baskauf/15104,test,6,0.5729978680610657
bioclip,20,baskauf/15105,test,6,0.564132571220398
bioclip,20,kirchoff/b5087,train,6,0.6124053597450256
bioclip,20,kirchoff/b5088,train,6,0.5910770297050476
bioclip,20,kirchoff/b5089,train,10,0.7845870852470398
bioclip,20,kirchoff/b5092,train,6,0.5953685641288757
bioclip,20,kirchoff/b5094,train,6,0.5658689141273499
bioclip,20,kirchoff/b5095,train,6,0.5781306028366089
bioclip,20,kirchoff/b5093,train,6,0.5936596989631653
bioclip,20,kirchoff/b5090,train,17,0.7995244860649109
bioclip,20,kirchoff/b5091,train,6,0.5909838080406189
bioclip,20,baskauf/11613,validation,17,0.7922691106796265
bioclip,20,baskauf/11614,validation,10,0.7546923160552979
bioclip,20,baskauf/11612,validation,17,0.7388270497322083
bioclip,20,baskauf/16416,train,6,0.6007355451583862
bioclip,20,baskauf/16760,train,6,0.603091835975647
bioclip,20,baskauf/10377,train,6,0.6405676007270813
bioclip,20,baskauf/91159,train,17,0.7035036087036133
bioclip,20,baskauf/10987,train,11,0.717659056186676
bioclip,20,baskauf/10981,train,10,0.6061225533485413
bioclip,20,baskauf/10988,train,10,0.7999975681304932
bioclip,20,baskauf/10218,train,10,0.7249543070793152
bioclip,20,baskauf/10221,train,10,0.6746939420700073
bioclip,20,baskauf/29805,train,3,0.768645167350769
bioclip,20,baskauf/10213,train,17,0.7551893591880798
bioclip,20,baskauf/16715,train,17,0.8023343682289124
bioclip,20,baskauf/16712,train,17,0.7679281234741211
bioclip,20,baskauf/51397,test,3,0.8256857395172119
bioclip,20,baskauf/51398,test,3,0.7821490168571472
bioclip,20,baskauf/51402,test,10,0.646840512752533
bioclip,20,baskauf/51406,test,10,0.7493512034416199
bioclip,20,baskauf/91065,test,11,0.6271411180496216
bioclip,20,baskauf/51414,validation,10,0.6492035984992981
bioclip,20,baskauf/51416,validation,10,0.6338199377059937
bioclip,20,baskauf/51409,validation,10,0.5854129791259766
bioclip,20,baskauf/51411,validation,10,0.6186187863349915
bioclip,20,baskauf/51418,validation,10,0.6382371783256531
bioclip,20,baskauf/91067,validation,11,0.6937309503555298
bioclip,20,baskauf/10574,train,3,0.7754898071289062
bioclip,20,baskauf/29397,train,3,0.74311363697052
bioclip,20,baskauf/29400,train,3,0.7945061922073364
bioclip,20,baskauf/27927,train,10,0.691852331161499
bioclip,20,baskauf/27929,train,10,0.637914776802063
bioclip,20,baskauf/15141,train,10,0.6320576071739197
bioclip,20,baskauf/15143,train,10,0.7799326181411743
bioclip,20,baskauf/15144,train,10,0.6993542909622192
bioclip,20,baskauf/d0997,train,19,0.7383702397346497
bioclip,20,baskauf/10427,train,3,0.8399598598480225
bioclip,20,baskauf/16710,train,3,0.7827864289283752
bioclip,20,baskauf/16683,train,17,0.767060399055481
bioclip,20,baskauf/11100,train,18,0.7538291811943054
bioclip,20,baskauf/11524,test,18,0.7363072633743286
bioclip,20,baskauf/11522,test,18,0.6549093127250671
bioclip,20,baskauf/10791,train,18,0.6858299374580383
bioclip,20,baskauf/10793,train,18,0.7101148366928101
bioclip,20,baskauf/10794,train,18,0.6434255242347717
bioclip,20,baskauf/50707,validation,18,0.7016125321388245
bioclip,20,baskauf/50709,validation,18,0.6915263533592224
bioclip,20,baskauf/50587,train,18,0.6438876390457153
bioclip,20,baskauf/50588,train,18,0.6565502285957336
bioclip,20,baskauf/50586,train,18,0.7291937470436096
bioclip,20,baskauf/11202,train,18,0.8174834847450256
bioclip,20,baskauf/11166,train,18,0.6958266496658325
bioclip,20,baskauf/10332,train,18,0.8041096329689026
bioclip,20,baskauf/10333,train,18,0.758660078048706
bioclip,20,baskauf/89384,train,18,0.685375452041626
bioclip,20,baskauf/11227,train,3,0.7554343938827515
bioclip,20,thomas/0049-08-05,test,6,0.578153669834137
bioclip,20,thomas/0049-08-04,test,6,0.5888214707374573
bioclip,20,thomas/0049-08-02,test,6,0.5732262134552002
bioclip,20,thomas/0049-08-03,test,6,0.5452656149864197
bioclip,20,thomas/0049-08-01,test,6,0.6102102994918823
bioclip,20,baskauf/10392,train,6,0.5145108699798584
bioclip,20,baskauf/10393,train,6,0.5426324605941772
bioclip,20,baskauf/51003,train,6,0.6444185376167297
bioclip,20,baskauf/51004,train,6,0.5901750922203064
bioclip,20,baskauf/10206,validation,6,0.5278886556625366
bioclip,20,baskauf/10207,validation,6,0.5571761131286621
bioclip,20,baskauf/10339,validation,6,0.6888353824615479
bioclip,20,baskauf/15391,train,6,0.5268909931182861
bioclip,20,baskauf/10739,train,6,0.5506506562232971
bioclip,20,baskauf/11211,train,6,0.5426161885261536
bioclip,20,baskauf/15395,train,3,0.7742628455162048
bioclip,20,baskauf/11206,train,6,0.5860629081726074
bioclip,20,baskauf/11208,train,6,0.5646865367889404
bioclip,20,baskauf/17265,train,3,0.8434802293777466
bioclip,20,baskauf/10766,train,6,0.5696865916252136
bioclip,20,baskauf/29777,train,3,0.7840559482574463
bioclip,20,baskauf/29775,train,6,0.773928165435791
bioclip,20,baskauf/10491,train,6,0.6117870807647705
bioclip,20,baskauf/10493,train,6,0.6513206362724304
bioclip,20,baskauf/10497,train,6,0.5791013240814209
bioclip,20,baskauf/90931,train,6,0.7802897691726685
bioclip,20,baskauf/89354,train,17,0.8195682764053345
bioclip,20,baskauf/91134,train,6,0.582693338394165
bioclip,20,baskauf/15521,train,13,0.4323318898677826
bioclip,20,baskauf/15533,train,13,0.6091713905334473
bioclip,20,baskauf/15537,train,13,0.46303436160087585
bioclip,20,baskauf/15531,train,13,0.7956982851028442
bioclip,20,baskauf/d1104,train,13,0.5238664746284485
bioclip,20,baskauf/d1112,train,13,0.7291534543037415
bioclip,20,baskauf/d1110,train,13,0.5067147612571716
bioclip,20,baskauf/66149,train,13,0.4929034113883972
bioclip,20,baskauf/66163,train,13,0.5501614809036255
bioclip,20,baskauf/66135,train,13,0.6720576286315918
bioclip,20,baskauf/66137,train,13,0.6559826731681824
bioclip,20,baskauf/66134,train,13,0.4213659167289734
bioclip,20,baskauf/66138,train,13,0.37793344259262085
bioclip,20,baskauf/66140,train,13,0.36243268847465515
bioclip,20,baskauf/66153,train,13,0.3663993179798126
bioclip,20,baskauf/66141,train,13,0.3309718370437622
bioclip,20,baskauf/66144,train,13,0.3395022451877594
bioclip,20,baskauf/66145,train,13,0.4931555986404419
bioclip,20,baskauf/66154,train,13,0.5155436992645264
bioclip,20,baskauf/66155,train,13,0.475195050239563
bioclip,20,baskauf/66156,train,13,0.6015824675559998
bioclip,20,baskauf/66157,train,13,0.4497009813785553
bioclip,20,baskauf/66159,train,13,0.7886420488357544
bioclip,20,baskauf/66161,train,13,0.39068421721458435
bioclip,20,baskauf/66147,train,17,0.7581602931022644
bioclip,20,baskauf/66181,test,13,0.46543043851852417
bioclip,20,baskauf/66182,test,13,0.4572584331035614
bioclip,20,baskauf/66185,test,13,0.39631807804107666
bioclip,20,baskauf/66188,test,13,0.5287221670150757
bioclip,20,baskauf/66187,test,13,0.6346042156219482
bioclip,20,baskauf/66183,test,13,0.323343962430954
bioclip,20,baskauf/66184,test,13,0.3703598380088806
bioclip,20,baskauf/66191,test,13,0.40401142835617065
bioclip,20,baskauf/66192,test,3,0.772767186164856
bioclip,20,baskauf/66190,test,13,0.4027865529060364
bioclip,20,baskauf/66180,test,13,0.5951617360115051
bioclip,20,baskauf/51771,train,13,0.33556851744651794
bioclip,20,baskauf/66166,validation,13,0.4312344491481781
bioclip,20,baskauf/66167,validation,13,0.4281924068927765
bioclip,20,baskauf/66168,validation,13,0.5355017185211182
bioclip,20,baskauf/66169,validation,3,0.7748266458511353
bioclip,20,baskauf/66170,validation,3,0.7817225456237793
bioclip,20,baskauf/66175,validation,13,0.4062369763851166
bioclip,20,baskauf/66172,validation,13,0.3761257529258728
bioclip,20,baskauf/66176,validation,13,0.3486138880252838
bioclip,20,baskauf/66178,validation,13,0.396844744682312
bioclip,20,baskauf/66173,validation,13,0.34879323840141296
bioclip,20,baskauf/66174,validation,13,0.5993047952651978
bioclip,20,baskauf/66164,validation,13,0.4762962758541107
bioclip,20,baskauf/21602,train,13,0.47315487265586853
bioclip,20,baskauf/21595,train,13,0.4269549548625946
bioclip,20,baskauf/21592,train,11,0.6753780245780945
bioclip,20,baskauf/38435,train,13,0.41922175884246826
bioclip,20,baskauf/38436,train,13,0.44998273253440857
bioclip,20,baskauf/38439,train,13,0.44537341594696045
bioclip,20,baskauf/15988,test,17,0.8014752864837646
bioclip,20,baskauf/91144,test,11,0.7500333189964294
bioclip,20,baskauf/15984,test,17,0.7326093316078186
bioclip,20,baskauf/24245,train,17,0.7707852125167847
bioclip,20,baskauf/51691,train,3,0.7921200394630432
bioclip,20,baskauf/33649,train,3,0.740742027759552
bioclip,20,baskauf/51706,train,3,0.8005997538566589
bioclip,20,baskauf/33651,train,3,0.7358843684196472
bioclip,20,baskauf/51704,train,3,0.7940505743026733
bioclip,20,baskauf/33646,train,3,0.7790008783340454
bioclip,20,baskauf/51686,train,3,0.7790313363075256
bioclip,20,baskauf/24227,train,13,0.766295313835144
bioclip,20,baskauf/24270,train,13,0.7530828714370728
bioclip,20,baskauf/51688,train,3,0.774218738079071
bioclip,20,baskauf/51694,train,3,0.7312211394309998
bioclip,20,baskauf/51695,train,3,0.7341033220291138
bioclip,20,baskauf/24254,train,13,0.5529696941375732
bioclip,20,baskauf/24261,train,3,0.8453015089035034
bioclip,20,baskauf/24251,train,8,0.8015506863594055
bioclip,20,baskauf/24248,train,8,0.7567914128303528
bioclip,20,baskauf/24265,train,3,0.833090603351593
bioclip,20,baskauf/24849,train,3,0.7727280855178833
bioclip,20,baskauf/63781,train,3,0.722489595413208
bioclip,20,baskauf/63783,train,3,0.7166119813919067
bioclip,20,baskauf/24236,train,8,0.7691141963005066
bioclip,20,baskauf/63779,train,14,0.735260009765625
bioclip,20,baskauf/25638,train,17,0.7320430874824524
bioclip,20,baskauf/50913,train,17,0.7178798317909241
bioclip,20,baskauf/11902,validation,3,0.8150578141212463
bioclip,20,baskauf/11899,validation,8,0.7681074142456055
bioclip,20,baskauf/11896,validation,13,0.7560771703720093
bioclip,20,baskauf/11905,validation,8,0.7782750129699707
bioclip,20,baskauf/11894,validation,13,0.7706657648086548
bioclip,20,baskauf/11454,train,6,0.7172374725341797
bioclip,20,baskauf/11458,train,17,0.775968611240387
bioclip,20,baskauf/11457,train,17,0.716707170009613
bioclip,20,baskauf/11498,train,17,0.740940272808075
bioclip,20,baskauf/11499,train,17,0.7170671224594116
bioclip,20,baskauf/11505,train,17,0.7776723504066467
bioclip,20,baskauf/11504,train,17,0.69516521692276
bioclip,20,thomas/0486-01-06,train,3,0.7758744955062866
bioclip,20,thomas/0486-01-11,train,3,0.8196550607681274
bioclip,20,thomas/0486-01-01,train,6,0.6918488144874573
bioclip,20,thomas/0486-01-10,train,6,0.8363217115402222
bioclip,20,thomas/0486-01-03,train,6,0.6467698216438293
bioclip,20,thomas/0486-01-05,train,6,0.6546086072921753
bioclip,20,thomas/0486-01-08,train,6,0.6538109183311462
bioclip,20,thomas/0486-01-04,train,13,0.6790861487388611
bioclip,20,thomas/0486-01-07,train,3,0.850044310092926
bioclip,20,thomas/0486-01-09,train,13,0.771104097366333
bioclip,20,thomas/0486-01-02,train,6,0.7054309248924255
bioclip,20,baskauf/21611,validation,6,0.7011445760726929
bioclip,20,baskauf/21608,validation,13,0.6762704849243164
bioclip,20,baskauf/21605,validation,12,0.7633638978004456
bioclip,20,baskauf/21618,validation,6,0.6891992092132568
